dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels,source_title,source_uploader,license_url,selection_reason,source_group
train,thunderstorm__fsd50k__dev__238806__0169__r0.wav,thunderstorm,,FSD50K,dev,238806,238806.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:238806
train,thunderstorm__fsd50k__dev__240368__0170__r0.wav,thunderstorm,,FSD50K,dev,240368,240368.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:240368
train,thunderstorm__fsd50k__dev__240790__0171__r0.wav,thunderstorm,,FSD50K,dev,240790,240790.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:240790
train,thunderstorm__fsd50k__dev__240791__0172__r0.wav,thunderstorm,,FSD50K,dev,240791,240791.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:240791
train,thunderstorm__fsd50k__dev__240792__0173__r0.wav,thunderstorm,,FSD50K,dev,240792,240792.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:240792
train,thunderstorm__fsd50k__dev__240793__0174__r0.wav,thunderstorm,,FSD50K,dev,240793,240793.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:240793
train,thunderstorm__fsd50k__dev__242013__0175__r0.wav,thunderstorm,,FSD50K,dev,242013,242013.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242013
train,thunderstorm__fsd50k__dev__242014__0176__r0.wav,thunderstorm,,FSD50K,dev,242014,242014.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242014
train,thunderstorm__fsd50k__dev__242015__0177__r0.wav,thunderstorm,,FSD50K,dev,242015,242015.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242015
train,thunderstorm__fsd50k__dev__242016__0178__r0.wav,thunderstorm,,FSD50K,dev,242016,242016.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242016
train,thunderstorm__fsd50k__dev__242017__0179__r0.wav,thunderstorm,,FSD50K,dev,242017,242017.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242017
train,thunderstorm__fsd50k__dev__242018__0180__r0.wav,thunderstorm,,FSD50K,dev,242018,242018.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242018
train,thunderstorm__fsd50k__dev__242603__0181__r0.wav,thunderstorm,,FSD50K,dev,242603,242603.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242603
train,thunderstorm__fsd50k__dev__243778__0182__r0.wav,thunderstorm,,FSD50K,dev,243778,243778.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243778
train,thunderstorm__fsd50k__dev__243779__0183__r0.wav,thunderstorm,,FSD50K,dev,243779,243779.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243779
train,thunderstorm__fsd50k__dev__243780__0184__r0.wav,thunderstorm,,FSD50K,dev,243780,243780.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243780
train,thunderstorm__fsd50k__dev__244053__0185__r0.wav,thunderstorm,,FSD50K,dev,244053,244053.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:244053
train,thunderstorm__fsd50k__dev__244054__0186__r0.wav,thunderstorm,,FSD50K,dev,244054,244054.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:244054
train,thunderstorm__fsd50k__dev__244581__0187__r0.wav,thunderstorm,,FSD50K,dev,244581,244581.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:244581
train,thunderstorm__fsd50k__dev__249508__0188__r0.wav,thunderstorm,,FSD50K,dev,249508,249508.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:249508
train,thunderstorm__fsd50k__dev__249950__0189__r0.wav,thunderstorm,,FSD50K,dev,249950,249950.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:249950
train,thunderstorm__fsd50k__dev__250107__0190__r0.wav,thunderstorm,,FSD50K,dev,250107,250107.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:250107
train,thunderstorm__fsd50k__dev__251629__0191__r0.wav,thunderstorm,,FSD50K,dev,251629,251629.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:251629
validation,dog_bark__esc50__fold_4__182395__0000__r0.wav,dog_bark,,ESC-50,fold_4,182395,4-182395-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:182395
validation,dog_bark__esc50__fold_4__183992__0001__r0.wav,dog_bark,,ESC-50,fold_4,183992,4-183992-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:183992
validation,dog_bark__esc50__fold_4__184575__0002__r0.wav,dog_bark,,ESC-50,fold_4,184575,4-184575-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:184575
validation,dog_bark__esc50__fold_4__191687__0003__r0.wav,dog_bark,,ESC-50,fold_4,191687,4-191687-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:191687
validation,dog_bark__esc50__fold_4__192236__0004__r0.wav,dog_bark,,ESC-50,fold_4,192236,4-192236-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:192236
validation,dog_bark__esc50__fold_4__194754__0005__r0.wav,dog_bark,,ESC-50,fold_4,194754,4-194754-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:194754
validation,dog_bark__esc50__fold_4__199261__0006__r0.wav,dog_bark,,ESC-50,fold_4,199261,4-199261-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:199261
validation,dog_bark__esc50__fold_4__207124__0007__r0.wav,dog_bark,,ESC-50,fold_4,207124,4-207124-A-0.wav,dog_bark,,,,unchanged_from_hazard5v3s,esc-50:207124
validation,dog_bark__fsd50k__dev__107190__0008__r0.wav,dog_bark,,FSD50K,dev,107190,107190.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:107190
validation,dog_bark__fsd50k__dev__108631__0009__r0.wav,dog_bark,,FSD50K,dev,108631,108631.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:108631
validation,dog_bark__fsd50k__dev__116400__0010__r0.wav,dog_bark,,FSD50K,dev,116400,116400.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:116400
validation,dog_bark__fsd50k__dev__11722__0011__r0.wav,dog_bark,,FSD50K,dev,11722,11722.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:11722
validation,dog_bark__fsd50k__dev__117271__0012__r0.wav,dog_bark,,FSD50K,dev,117271,117271.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:117271
validation,dog_bark__fsd50k__dev__119420__0013__r0.wav,dog_bark,,FSD50K,dev,119420,119420.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:119420
validation,dog_bark__fsd50k__dev__121888__0014__r0.wav,dog_bark,,FSD50K,dev,121888,121888.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:121888
validation,dog_bark__fsd50k__dev__128042__0015__r0.wav,dog_bark,,FSD50K,dev,128042,128042.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:128042
validation,dog_bark__fsd50k__dev__128891__0016__r0.wav,dog_bark,,FSD50K,dev,128891,128891.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:128891
validation,dog_bark__fsd50k__dev__131258__0017__r0.wav,dog_bark,,FSD50K,dev,131258,131258.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:131258
validation,dog_bark__fsd50k__dev__142641__0018__r0.wav,dog_bark,,FSD50K,dev,142641,142641.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:142641
validation,dog_bark__fsd50k__dev__144028__0019__r0.wav,dog_bark,,FSD50K,dev,144028,144028.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:144028
validation,dog_bark__fsd50k__dev__146343__0020__r0.wav,dog_bark,,FSD50K,dev,146343,146343.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:146343
validation,dog_bark__fsd50k__dev__147672__0021__r0.wav,dog_bark,,FSD50K,dev,147672,147672.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:147672
validation,dog_bark__fsd50k__dev__157950__0022__r0.wav,dog_bark,,FSD50K,dev,157950,157950.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:157950
validation,dog_bark__fsd50k__dev__162148__0023__r0.wav,dog_bark,,FSD50K,dev,162148,162148.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:162148
validation,dog_bark__fsd50k__dev__167487__0024__r0.wav,dog_bark,,FSD50K,dev,167487,167487.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:167487
validation,dog_bark__fsd50k__dev__170015__0025__r0.wav,dog_bark,,FSD50K,dev,170015,170015.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:170015
validation,dog_bark__fsd50k__dev__178118__0026__r0.wav,dog_bark,,FSD50K,dev,178118,178118.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:178118
validation,dog_bark__fsd50k__dev__180052__0027__r0.wav,dog_bark,,FSD50K,dev,180052,180052.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:180052
validation,dog_bark__fsd50k__dev__182395__0028__r0.wav,dog_bark,,FSD50K,dev,182395,182395.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:182395
validation,dog_bark__fsd50k__dev__184880__0029__r0.wav,dog_bark,,FSD50K,dev,184880,184880.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:184880
validation,dog_bark__fsd50k__dev__196127__0030__r0.wav,dog_bark,,FSD50K,dev,196127,196127.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:196127
validation,dog_bark__fsd50k__dev__211548__0031__r0.wav,dog_bark,,FSD50K,dev,211548,211548.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:211548
validation,dog_bark__fsd50k__dev__220901__0032__r0.wav,dog_bark,,FSD50K,dev,220901,220901.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:220901
validation,dog_bark__fsd50k__dev__220904__0033__r0.wav,dog_bark,,FSD50K,dev,220904,220904.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:220904
validation,dog_bark__fsd50k__dev__221207__0034__r0.wav,dog_bark,,FSD50K,dev,221207,221207.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:221207
validation,dog_bark__fsd50k__dev__232271__0035__r0.wav,dog_bark,,FSD50K,dev,232271,232271.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:232271
validation,dog_bark__fsd50k__dev__235913__0036__r0.wav,dog_bark,,FSD50K,dev,235913,235913.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:235913
validation,dog_bark__fsd50k__dev__236967__0037__r0.wav,dog_bark,,FSD50K,dev,236967,236967.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:236967
validation,dog_bark__fsd50k__dev__244469__0038__r0.wav,dog_bark,,FSD50K,dev,244469,244469.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:244469
validation,dog_bark__fsd50k__dev__261286__0039__r0.wav,dog_bark,,FSD50K,dev,261286,261286.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:261286
validation,dog_bark__fsd50k__dev__264332__0040__r0.wav,dog_bark,,FSD50K,dev,264332,264332.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:264332
validation,dog_bark__fsd50k__dev__266603__0041__r0.wav,dog_bark,,FSD50K,dev,266603,266603.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:266603
validation,dog_bark__fsd50k__dev__327138__0042__r0.wav,dog_bark,,FSD50K,dev,327138,327138.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:327138
validation,dog_bark__fsd50k__dev__348332__0043__r0.wav,dog_bark,,FSD50K,dev,348332,348332.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:348332
validation,dog_bark__fsd50k__dev__34872__0044__r0.wav,dog_bark,,FSD50K,dev,34872,34872.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:34872
validation,dog_bark__fsd50k__dev__35296__0045__r0.wav,dog_bark,,FSD50K,dev,35296,35296.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:35296
validation,dog_bark__fsd50k__dev__360411__0046__r0.wav,dog_bark,,FSD50K,dev,360411,360411.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:360411
validation,dog_bark__fsd50k__dev__364662__0047__r0.wav,dog_bark,,FSD50K,dev,364662,364662.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:364662
validation,dog_bark__fsd50k__dev__365089__0048__r0.wav,dog_bark,,FSD50K,dev,365089,365089.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:365089
validation,dog_bark__fsd50k__dev__36902__0049__r0.wav,dog_bark,,FSD50K,dev,36902,36902.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:36902
validation,dog_bark__fsd50k__dev__369648__0050__r0.wav,dog_bark,,FSD50K,dev,369648,369648.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:369648
validation,dog_bark__fsd50k__dev__370714__0051__r0.wav,dog_bark,,FSD50K,dev,370714,370714.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:370714
validation,dog_bark__fsd50k__dev__379531__0052__r0.wav,dog_bark,,FSD50K,dev,379531,379531.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:379531
validation,dog_bark__fsd50k__dev__381434__0053__r0.wav,dog_bark,,FSD50K,dev,381434,381434.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:381434
validation,dog_bark__fsd50k__dev__381692__0054__r0.wav,dog_bark,,FSD50K,dev,381692,381692.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:381692
validation,dog_bark__fsd50k__dev__381799__0055__r0.wav,dog_bark,,FSD50K,dev,381799,381799.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:381799
validation,dog_bark__fsd50k__dev__389254__0056__r0.wav,dog_bark,,FSD50K,dev,389254,389254.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:389254
validation,dog_bark__fsd50k__dev__398724__0057__r0.wav,dog_bark,,FSD50K,dev,398724,398724.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:398724
validation,dog_bark__fsd50k__dev__400576__0058__r0.wav,dog_bark,,FSD50K,dev,400576,400576.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:400576
validation,dog_bark__fsd50k__dev__404233__0059__r0.wav,dog_bark,,FSD50K,dev,404233,404233.wav,dog_bark,,,,unchanged_from_hazard5v3s,freesound:404233
validation,glass_breaking__esc50__fold_4__204115__0000__r0.wav,glass_breaking,,ESC-50,fold_4,204115,4-204115-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204115
validation,glass_breaking__esc50__fold_4__204119__0001__r0.wav,glass_breaking,,ESC-50,fold_4,204119,4-204119-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204119
validation,glass_breaking__esc50__fold_4__204121__0002__r0.wav,glass_breaking,,ESC-50,fold_4,204121,4-204121-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204121
validation,glass_breaking__esc50__fold_4__204123__0003__r0.wav,glass_breaking,,ESC-50,fold_4,204123,4-204123-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204123
validation,glass_breaking__esc50__fold_4__204777__0004__r0.wav,glass_breaking,,ESC-50,fold_4,204777,4-204777-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204777
validation,glass_breaking__esc50__fold_4__204777__0005__r0.wav,glass_breaking,,ESC-50,fold_4,204777,4-204777-B-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204777
validation,glass_breaking__esc50__fold_4__204777__0006__r0.wav,glass_breaking,,ESC-50,fold_4,204777,4-204777-C-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:204777
validation,glass_breaking__esc50__fold_4__212698__0007__r0.wav,glass_breaking,,ESC-50,fold_4,212698,4-212698-A-39.wav,glass_breaking,,,,explicit_ESC50_glass_breaking,esc-50:212698
validation,glass_breaking__fsd50k__dev__115922__0010__r0.wav,glass_breaking,,FSD50K,dev,115922,115922.wav,"Shatter,Glass","Glass Breaking, Peaked mic, distortion.wav",issalcake,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:115922
validation,glass_breaking__fsd50k__dev__118515__0031__r0.wav,glass_breaking,,FSD50K,dev,118515,118515.wav,"Shatter,Glass",Windshield_Hit_02.wav,thefsoundman,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:118515
validation,glass_breaking__fsd50k__dev__126465__0028__r0.wav,glass_breaking,,FSD50K,dev,126465,126465.wav,"Shatter,Glass",lightbulb_smash.wav,pillonoise,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:126465
validation,glass_breaking__fsd50k__dev__127543__0058__r0.wav,glass_breaking,,FSD50K,dev,127543,127543.wav,"Shatter,Glass",Glass-Hit.wav,romulofs,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:127543
validation,glass_breaking__fsd50k__dev__144321__0055__r0.wav,glass_breaking,,FSD50K,dev,144321,144321.wav,"Shatter,Glass",crash.mp3,fumiya112,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:144321
validation,glass_breaking__fsd50k__dev__145209__0014__r0.wav,glass_breaking,,FSD50K,dev,145209,145209.wav,"Shatter,Glass",shotgun sounds,lensflare8642,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:145209
validation,glass_breaking__fsd50k__dev__147867__0040__r0.wav,glass_breaking,,FSD50K,dev,147867,147867.wav,"Shatter,Chink_and_clink,Glass",shatter.wav,letssfx,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:147867
validation,glass_breaking__fsd50k__dev__159197__0039__r0.wav,glass_breaking,,FSD50K,dev,159197,159197.wav,"Shatter,Chink_and_clink,Glass",Glass breaking.mp3,justBrando,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:159197
validation,glass_breaking__fsd50k__dev__161309__0009__r0.wav,glass_breaking,,FSD50K,dev,161309,161309.wav,"Shatter,Glass",Bottle breaking.aif,Chela Sivesta,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:161309
validation,glass_breaking__fsd50k__dev__163364__0033__r0.wav,glass_breaking,,FSD50K,dev,163364,163364.wav,"Shatter,Glass",breaking_small_window.wav,MikaF,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:163364
validation,glass_breaking__fsd50k__dev__199906__0050__r0.wav,glass_breaking,,FSD50K,dev,199906,199906.wav,"Shatter,Glass",Breaking Glass Stereo,GN2013,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:199906
validation,glass_breaking__fsd50k__dev__202093__0025__r0.wav,glass_breaking,,FSD50K,dev,202093,202093.wav,"Shatter,Glass",Bottle Shattering.wav,spookymodem,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:202093
validation,glass_breaking__fsd50k__dev__204777__0022__r0.wav,glass_breaking,,FSD50K,dev,204777,204777.wav,"Shatter,Chink_and_clink,Glass",Breaking Glass ,ngruber,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:204777
validation,glass_breaking__fsd50k__dev__208696__0018__r0.wav,glass_breaking,,FSD50K,dev,208696,208696.wav,"Shatter,Crushing,Glass",Glass smash under boot (+ footsteps),peridactyloptrix,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:208696
validation,glass_breaking__fsd50k__dev__212698__0036__r0.wav,glass_breaking,,FSD50K,dev,212698,212698.wav,"Shatter,Glass",Breaking a glass bottle,dasebr,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:212698
validation,glass_breaking__fsd50k__dev__223552__0013__r0.wav,glass_breaking,,FSD50K,dev,223552,223552.wav,"Shatter,Glass",Glass Bottle Break.wav,captainvince,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:223552
validation,glass_breaking__fsd50k__dev__244238__0043__r0.wav,glass_breaking,,FSD50K,dev,244238,244238.wav,"Shatter,Glass",Glass Smash.wav,chewiesmissus,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:244238
validation,glass_breaking__fsd50k__dev__245410__0059__r0.wav,glass_breaking,,FSD50K,dev,245410,245410.wav,"Shatter,Chink_and_clink,Glass",breaking glass.wav,Spankous,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:245410
validation,glass_breaking__fsd50k__dev__249874__0044__r0.wav,glass_breaking,,FSD50K,dev,249874,249874.wav,"Shatter,Glass",CRASH!.mp3,reddagger,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:249874
validation,glass_breaking__fsd50k__dev__260433__0057__r0.wav,glass_breaking,,FSD50K,dev,260433,260433.wav,"Shatter,Glass",Glass Break - Small Jar 01,RoganDerrick,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:260433
validation,glass_breaking__fsd50k__dev__272065__0049__r0.wav,glass_breaking,,FSD50K,dev,272065,272065.wav,"Shatter,Glass",Thrown Object,Bexhillcollege,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:272065
validation,glass_breaking__fsd50k__dev__272489__0024__r0.wav,glass_breaking,,FSD50K,dev,272489,272489.wav,"Shatter,Liquid,Glass",Glass_breaking_with_water_layered.wav,Ferguido,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:272489
validation,glass_breaking__fsd50k__dev__273647__0035__r0.wav,glass_breaking,,FSD50K,dev,273647,273647.wav,"Shatter,Glass",Glass Bottle Shatter.wav,qyxs,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:273647
validation,glass_breaking__fsd50k__dev__276938__0026__r0.wav,glass_breaking,,FSD50K,dev,276938,276938.wav,"Shatter,Glass",breaking_glass_mirror_Rode_NTG3.wav,gladkiy,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:276938
validation,glass_breaking__fsd50k__dev__321143__0051__r0.wav,glass_breaking,,FSD50K,dev,321143,321143.wav,"Shatter,Chink_and_clink,Glass",Concrete and Glass breaking in dumpster,rodincoil,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:321143
validation,glass_breaking__fsd50k__dev__326422__0011__r0.wav,glass_breaking,,FSD50K,dev,326422,326422.wav,"Shatter,Glass",GLASS breaking- loud glass shattering (SFX).wav,mickfire,http://creativecommons.org/licenses/by-nc/3.0/,explicit_AudioSet_Shatter_label,freesound:326422
validation,glass_breaking__fsd50k__dev__327591__0054__r0.wav,glass_breaking,,FSD50K,dev,327591,327591.wav,"Shatter,Glass",Glass bottle breaking.wav,JanevdMerwe1995,http://creativecommons.org/licenses/by-nc/3.0/,explicit_AudioSet_Shatter_label,freesound:327591
validation,glass_breaking__fsd50k__dev__328611__0021__r0.wav,glass_breaking,,FSD50K,dev,328611,328611.wav,"Shatter,Chink_and_clink,Glass",Glass breaking ,leandrocordeiro,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:328611
validation,glass_breaking__fsd50k__dev__352331__0053__r0.wav,glass_breaking,,FSD50K,dev,352331,352331.wav,"Shatter,Glass",ZOOM0140.WAV,xaxas200,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:352331
validation,glass_breaking__fsd50k__dev__353626__0016__r0.wav,glass_breaking,,FSD50K,dev,353626,353626.wav,"Shatter,Chink_and_clink,Glass",Smashing Glass,drmarkreuter,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:353626
validation,glass_breaking__fsd50k__dev__353928__0038__r0.wav,glass_breaking,,FSD50K,dev,353928,353928.wav,"Shatter,Explosion,Boom,Glass",Explosion,frolickingdp1,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:353928
validation,glass_breaking__fsd50k__dev__355340__0045__r0.wav,glass_breaking,,FSD50K,dev,355340,355340.wav,"Shatter,Glass",Glass breaking,Samgd14,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:355340
validation,glass_breaking__fsd50k__dev__360410__0023__r0.wav,glass_breaking,,FSD50K,dev,360410,360410.wav,"Shatter,Chink_and_clink,Glass",Neon bulb breaking on the ground.wav,Nakhas,http://creativecommons.org/licenses/by-nc/3.0/,explicit_AudioSet_Shatter_label,freesound:360410
validation,glass_breaking__fsd50k__dev__366179__0012__r0.wav,glass_breaking,,FSD50K,dev,366179,366179.wav,"Shatter,Glass",Glass Beer Bottle Breaking With Rock.wav,160033,http://creativecommons.org/licenses/by-nc/3.0/,explicit_AudioSet_Shatter_label,freesound:366179
validation,glass_breaking__fsd50k__dev__367624__0034__r0.wav,glass_breaking,,FSD50K,dev,367624,367624.wav,"Shatter,Glass",Crash.wav,FxKid2,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:367624
validation,glass_breaking__fsd50k__dev__371093__0017__r0.wav,glass_breaking,,FSD50K,dev,371093,371093.wav,"Shatter,Glass",glass break 2.wav,mccormick_iain,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:371093
validation,glass_breaking__fsd50k__dev__372919__0008__r0.wav,glass_breaking,,FSD50K,dev,372919,372919.wav,"Shatter,Glass",Glass Falling and Breaking,shortshorts,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:372919
validation,glass_breaking__fsd50k__dev__376197__0029__r0.wav,glass_breaking,,FSD50K,dev,376197,376197.wav,"Shatter,Glass",BottleDump1b.wav,AlanCat,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:376197
validation,glass_breaking__fsd50k__dev__378321__0019__r0.wav,glass_breaking,,FSD50K,dev,378321,378321.wav,"Shatter,Chink_and_clink,Glass",broken_glass.wav,13F_Panska_Tlolkova_Matilda,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:378321
validation,glass_breaking__fsd50k__dev__379015__0020__r0.wav,glass_breaking,,FSD50K,dev,379015,379015.wav,"Shatter,Glass",Glass.wav,13FPanska_Cerny_Jan,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:379015
validation,glass_breaking__fsd50k__dev__380840__0027__r0.wav,glass_breaking,,FSD50K,dev,380840,380840.wav,"Shatter,Walk_and_footsteps,Chirp_and_tweet,Chink_and_clink,Glass,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",Glass bottels falling.,Getos,http://creativecommons.org/publicdomain/zero/1.0/,explicit_AudioSet_Shatter_label,freesound:380840
validation,glass_breaking__fsd50k__dev__387177__0052__r0.wav,glass_breaking,,FSD50K,dev,387177,387177.wav,"Shatter,Crushing,Glass",Smashing a glass,pfranzen,http://creativecommons.org/licenses/by/3.0/,explicit_AudioSet_Shatter_label,freesound:387177
