filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
gunshot_gunfire__fsd50k__dev__216312__0102__r0__aug4.wav,gunshot_gunfire,FSD50K,216312,freesound:216312,gunshot_gunfire__fsd50k__dev__216312__0102__r0.wav,8cba275936a7014516f3c26be3adad0afd3dbf57d55388681c2839e89007e5db,44f7e6eac4bf27173ca8c687a04b78e0e10254dcaf096e2ce59b1ac62f1d1ad0,4,0.543787,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.312227,0,0,zero_pad_without_source_sample_loss,4.247,1.008503,,,1.0,,,,,,1.0,-1.8777,-21.7487
gunshot_gunfire__fsd50k__dev__216312__0102__r0__aug5.wav,gunshot_gunfire,FSD50K,216312,freesound:216312,gunshot_gunfire__fsd50k__dev__216312__0102__r0.wav,8cba275936a7014516f3c26be3adad0afd3dbf57d55388681c2839e89007e5db,05f2d7a95d7cdf1dc58ebde902e38a1a133c17ecba3e855ec7cc7e5d66ae807a,5,0.543787,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.339553,0,0,zero_pad_without_source_sample_loss,-0.2224,1.0,,,1.28839,25.1402,0.13911618,2-104168-A-32.wav,keyboard_typing,esc50:104168,1.0,-3.7939,-22.8905
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug0.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,68ebd5b7b60e4b02c7405dd57b63f8e7e92c02326efef6eab7ece99994ecdce3,0,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.32372,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-5.5954,-25.7107
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug1.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,685ed5a2626afb5b0bf8fa1b160a872323d37c9f5fa27ee5d040ab35cb633af9,1,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.362361,0,0,zero_pad_without_source_sample_loss,1.2899,1.0,,,1.0,,,,,,1.0,-4.3055,-24.4208
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug2.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,5a87257bacf4636aacef1cbe1da690f8ec6c3ce94ed3dc51435fc04eaee52697,2,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.282807,0,0,zero_pad_without_source_sample_loss,-2.8354,1.0,,,1.0,27.9927,0.00891126,3-182710-A-35.wav,washing_machine,esc50:182710,1.0,-8.4731,-28.5417
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug3.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,ac2849805a01ecae499fbcbbdd616e5ff8281b4d6ddad23717bb463f548b0a41,3,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.317725,0,0,zero_pad_without_source_sample_loss,4.0227,1.0,76.681,7139.788,1.0,28.999,0.08860902,3-142593-A-38.wav,clock_tick,esc50:142593,1.0,-2.0174,-21.8527
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug4.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,b7f4efc27e3cc703b6de6dfb195ce5846820ee039e129473cb4294ed3bd0e49a,4,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.346039,0,0,zero_pad_without_source_sample_loss,-0.3582,0.982135,,,1.0,,,,,,1.0,-5.8825,-25.9877
gunshot_gunfire__fsd50k__dev__216315__0103__r0__aug5.wav,gunshot_gunfire,FSD50K,216315,freesound:216315,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,6c1d142922ef309dd6c356eeb0a00d772062eca08d25d0250778a31d639a2587,920927c3b307681d583f707ca0e6960b92c7b4f2fd654ba4facc8540597180a4,5,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.247131,0,0,zero_pad_without_source_sample_loss,-3.7068,1.0,,,1.31885,24.7387,0.18530877,1-137-A-32.wav,keyboard_typing,esc50:137,1.0,-6.2249,-25.8677
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug0.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,57bd977da43dc4cee09730086fa591f387eb0fc85c4cc8226ac2fb586f86fb58,0,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.302632,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-8.6153,-27.8417
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug1.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,2d85439493e0bc9c4beb1a414a72d20bb5808d5754b87e09e491d29356e4ff5f,1,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.378578,0,0,zero_pad_without_source_sample_loss,0.2112,1.0,,,1.0,,,,,,1.0,-8.4041,-27.6305
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug2.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,004fa7ef1e04abda234b975c570a274b697cafe0535e2066c9ef81f93ade9b0e,2,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.29206,0,0,zero_pad_without_source_sample_loss,-2.5713,1.0,,,1.0,28.7767,0.0782565,3-144120-A-32.wav,keyboard_typing,esc50:144120,1.0,-11.19,-30.4079
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug3.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,aa1c0c02e85111d029a09ee06dabfacf302b713a77ff63e5dcc83f731ccdbfee,3,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.206422,0,0,zero_pad_without_source_sample_loss,-2.3658,1.0,134.272,8926.069,1.0,17.4148,0.0615838,3-164120-A-11.wav,sea_waves,esc50:164120,1.0,-9.5481,-30.9952
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug4.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,0973cc2523cac37964608f45d04f57fd835f2ed5161e7f8f13367e82f9d18539,4,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.277318,0,0,zero_pad_without_source_sample_loss,-3.2049,1.008497,,,1.0,,,,,,1.0,-11.9055,-31.0781
gunshot_gunfire__fsd50k__dev__216317__0104__r0__aug5.wav,gunshot_gunfire,FSD50K,216317,freesound:216317,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,66c7f275ebfd78cdac64433fe1049f1d117f19690e4e994ad4fc46e793cfbc05,2be7573ca849c219ec4aa7f331bf6a9db2b197b9946e1f78b5460b7b7507e875,5,0.528821,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.206769,0,0,zero_pad_without_source_sample_loss,1.2795,1.0,,,1.15981,27.465,0.37350701,3-155568-A-32.wav,keyboard_typing,esc50:155568,1.0,-5.0164,-23.703
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug0.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,1bb3a348bd9df41bf387a400dd9a4d8fdccd75863b606247f87d913fc9b99252,0,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.377388,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-5.3363,-29.453
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug1.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,fe070d2022ab6b2a26234cf9f73b2d2574a1a0368d19b55ccec34844169e474d,1,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.337028,0,0,zero_pad_without_source_sample_loss,-1.8041,1.0,,,1.0,,,,,,1.0,-7.1404,-31.2571
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug2.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,3c556589022c5ed7d3692216112e11018c7370696b2e8af02d643fae66f362f0,2,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.186673,0,0,zero_pad_without_source_sample_loss,2.3209,1.0,,,1.0,16.9046,0.71767795,3-166125-B-23.wav,breathing,esc50:166125,1.0,-3.0138,-27.0454
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug3.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,7711ffe60afc3e4f70ef607ea7f314a87bd99e5c4a80dd364bb56eed13b5bd2d,3,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.303452,0,0,zero_pad_without_source_sample_loss,-2.3368,1.0,94.039,8128.249,1.0,28.6167,0.19328518,1-62850-A-38.wav,clock_tick,esc50:62850,1.0,-7.8002,-32.1536
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug4.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,528dd48f94a247c72981f92ade78124be9cce39f364d19d0fec59e6cdc2cecb4,4,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.2891,0,0,zero_pad_without_source_sample_loss,3.6866,0.997653,,,1.0,,,,,,1.0,-1.3793,-25.7527
gunshot_gunfire__fsd50k__dev__216318__0105__r0__aug5.wav,gunshot_gunfire,FSD50K,216318,freesound:216318,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,370a7051c2282c51ece04b9eb353e6f2aa686c109967d1c7bb9c555b72950f6e,145d16ddfd7ad7064ca654764fd12e32a0ea3b6808a742247865f7638673243a,5,0.511361,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.239713,0,0,zero_pad_without_source_sample_loss,1.5098,1.0,,,1.24488,16.9027,0.32856032,3-170377-A-38.wav,clock_tick,esc50:170377,1.0,-2.1023,-24.7695
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug0.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,d1edda429e46326e9e17606f922b5a77e474d30dd3ebbce1c60ce15c0550c6ba,0,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.317348,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.6476,-30.8165
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug1.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,b0d5f2e63f62809fb56298cd0a3dd557a9a06a3a722f40a547bd92417fcbdfd6,1,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.274985,0,0,zero_pad_without_source_sample_loss,-1.596,1.0,,,1.0,,,,,,1.0,-8.2436,-32.4125
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug2.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,aea6cbee43a403f5f723c518fa1d8d447b285601593dd787a3e16871c6ad3604,2,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.186004,0,0,zero_pad_without_source_sample_loss,-3.1101,1.0,,,1.0,19.8834,0.05917659,2-102568-A-35.wav,washing_machine,esc50:102568,1.0,-9.7867,-33.8694
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug3.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,91716a5ddcfb8104f39665108cd527ed39270ca81ba89ce2fe1197eebd8ed680,3,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.185611,0,0,zero_pad_without_source_sample_loss,1.7362,1.0,78.582,7242.932,1.0,24.9795,0.01878861,1-27165-A-35.wav,washing_machine,esc50:27165,1.0,-6.4687,-29.8936
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug4.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,567d708ae4008ff668408285468530503d5e15d8eb44658e8260986f32820548,4,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.37321,0,0,zero_pad_without_source_sample_loss,-4.8181,1.001238,,,1.0,,,,,,1.0,-11.4736,-35.6351
gunshot_gunfire__fsd50k__dev__216319__0106__r0__aug5.wav,gunshot_gunfire,FSD50K,216319,freesound:216319,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,2fb53602f7052e8ab5338975c389d10d7d3333ec08ff4eb0e3276bc5d04270bb,034fe903a0e6abf5566c799eab02f7dedb64d658d522b4a4a88aa63871337de6,5,0.523832,0.496395,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.234001,0,0,zero_pad_without_source_sample_loss,2.5493,1.0,,,1.3681,21.7703,0.06597637,2-133863-A-11.wav,sea_waves,esc50:133863,1.0,-2.0327,-24.6886
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug0.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,01a3cac51cb88a7b997aefdd4615cf3b494a0b88849fc6eb3fa85a59917db17c,0,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.200511,7962,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-2.7607,-21.1682
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug1.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,f85736671bd63364ae3c1503554ef5dd71c45c7f4d6c1cd14cb12106b7d783d8,1,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.286606,11758,0,zero_pad_without_source_sample_loss,-4.7938,1.0,,,1.0,,,,,,1.0,-7.5545,-25.9847
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug2.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,c14606c602a3e7f54432e84113ef27bc6b82162a595cf20cb5ee164134a11239,2,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.378023,15790,0,zero_pad_without_source_sample_loss,1.205,1.0,,,1.0,19.8398,0.17853878,2-125966-A-11.wav,sea_waves,esc50:125966,1.0,-1.5804,-19.97
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug3.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,720360737824de0e913aec5b5a9399b57700899bd7e3a600749923253e036800,3,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.21189,8463,0,zero_pad_without_source_sample_loss,-2.176,1.0,106.053,7901.738,1.0,24.28,0.06149815,2-102567-B-35.wav,washing_machine,esc50:102567,1.0,-6.2111,-27.6632
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug4.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,3f1f9934640e83a9aaeb2c98641dcb251bf5a0e2deb0abdf0cde94b5ebeea4e8,4,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.330935,13713,0,zero_pad_without_source_sample_loss,-0.7981,1.009832,,,1.0,,,,,,1.0,-3.5556,-22.0401
gunshot_gunfire__fsd50k__dev__216604__0107__r0__aug5.wav,gunshot_gunfire,FSD50K,216604,freesound:216604,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,e7fd4b200aa42c84764fdf8db8035e0ed7b5fdfb6c6602b73c8a82717fcade50,bbd5d345fef2dc348b7c9d1fae29d5e0d8b98721c4abdd9228004dc4e2068094,5,0.019977,2.407052,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.217929,8730,0,zero_pad_without_source_sample_loss,-5.2413,1.0,,,1.13678,23.6489,0.19525196,1-48413-A-38.wav,clock_tick,esc50:48413,1.0,-5.6614,-23.6886
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug0.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,ee87fd8687f8955eb813e3b3e2c4544d4f95b9c4e5c310560eb635c438dd51bf,0,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.357822,13579,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89152301,-1.0,-22.4799
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug1.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,2c7d1953ae4fa06ad1d6d2e7e6da8cc342167cdf8d6bb306b7222c29c7f496d2,1,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.208672,7001,0,zero_pad_without_source_sample_loss,-3.5883,1.0,,,1.0,,,,,,1.0,-3.591,-25.0667
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug2.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,70482fbe44486211ede05dabb9bc6c63c4261eac428c4ab5a684bf2eb65a30ad,2,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.310903,11510,0,zero_pad_without_source_sample_loss,3.083,1.0,,,1.0,24.6995,0.06130441,3-187710-A-11.wav,sea_waves,esc50:187710,0.62463294,-1.0,-22.4731
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug3.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,915883bf29364dc07a3617fbeb4173a12489906d754caa7c478af1be2b118466,3,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.21142,7123,0,zero_pad_without_source_sample_loss,2.8951,1.0,52.709,8911.016,1.0,25.7546,0.06421948,2-125966-A-11.wav,sea_waves,esc50:125966,0.72347559,-1.0,-21.8603
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug4.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,8e7ed6ef186ac4fa6d01f593d61a2a81cd9849ee59ed4de078bae4ccc85575ee,4,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.248904,8776,0,zero_pad_without_source_sample_loss,-0.8852,1.002586,,,1.0,,,,,,1.0,-1.2042,-22.3735
gunshot_gunfire__fsd50k__dev__219455__0108__r0__aug5.wav,gunshot_gunfire,FSD50K,219455,freesound:219455,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,e0f64d98f425de923aa9f7dc57331dfc755e64d84335846a4db64f593017d7d4,54a663c2856de22ea6f3796d4fb112e2e231811ff24b7e5a538f84d49a32ac54,5,0.049909,1.154898,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.28989,10583,0,zero_pad_without_source_sample_loss,1.3452,1.0,,,1.3637,24.7421,5704.12569419,2-54962-A-23.wav,breathing,esc50:54962,0.84946462,-1.0,-18.5114
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug0.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,162c9615863bffd50653114c26e3de0bc35255ee9f24cae2dfabf4ae988a0148,0,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.228085,8188,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.90971282,-1.0,-21.0843
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug1.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,a12b55f2b9b207a3eacadd3fd1aa92727ccb69ddf5ec27898a345089e3ad4269,1,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.200449,6969,0,zero_pad_without_source_sample_loss,-3.9657,1.0,,,1.0,,,,,,1.0,-4.1438,-24.228
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug2.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,1a3ec8125323bbe53f86b9edbe467b9cd89fe589614fecf2591f412a9dee776a,2,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.324724,12449,0,zero_pad_without_source_sample_loss,3.1083,1.0,,,1.0,17.5057,1.02781514,2-54961-A-23.wav,breathing,esc50:54961,0.64964673,-1.0,-20.839
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug3.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,679abcc908d96fbfd8498eced215aad18eac54eaafc4f8b24c32d5ae4e89efb9,3,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.205479,7191,0,zero_pad_without_source_sample_loss,0.4394,1.0,144.314,8729.851,1.0,20.8839,0.20109968,2-131943-A-38.wav,clock_tick,esc50:131943,0.89122077,-1.0,-22.1909
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug4.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,ce86d0cd69705a6d0f0540d298f480769a2c05df032777981ee8f9aee34d9785,4,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.271811,10116,0,zero_pad_without_source_sample_loss,-5.0862,1.004913,,,1.0,,,,,,1.0,-5.0427,-25.3677
gunshot_gunfire__fsd50k__dev__219457__0109__r0__aug5.wav,gunshot_gunfire,FSD50K,219457,freesound:219457,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,127cc404499d256ced46f8dfdc4ff4657588fef0f7bfbb843862807378f47c8a,e44cb606ccc9c709da8aa2dd685969bd677997eafaadc7feec9ed37a434ec66d,5,0.042426,0.47644,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.209047,7348,0,zero_pad_without_source_sample_loss,-1.564,1.0,,,1.38072,24.0339,0.04336939,3-187710-A-11.wav,sea_waves,esc50:187710,0.96877925,-1.0,-18.7459
gunshot_gunfire__fsd50k__dev__220130__0110__r0__aug0.wav,gunshot_gunfire,FSD50K,220130,freesound:220130,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,2de2ecf92b9c32c62aa5ddcf113b586fbd370a50b70b298f255a2aa5bc652dd5,a6b74e821a341b1863655fe5bab1eba4042a69ef399184a8cff8207eee697313,0,0.047415,0.037438,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.204035,6907,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-15.1846
