review_order,candidate_id,evaluation_id,candidate_set_id,expected_class,true_category,test_type,source_dataset,source_partition,source_id,source_labels,source_title,source_uploader,license_url,selection_stratum,source_filename,source_sha256,source_sample_rate_hz,source_duration_s,normalization_gain_db,excerpt_start_s,excerpt_duration_s,transient_sequence,repetitions,gap_seconds,stimulus_path,stimulus_sha256,sequence_duration_s,output_peak_dbfs,output_rms_dbfs,output_max_100ms_rms_dbfs,distance_cm,volume_percent,playback_delay_s,capture_duration_s,model_onnx_sha256,weights_sha256,application_binary_sha256,status
79,FE2C-079,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,thunderstorm,thunderstorm,positive,FSD50K,eval,354023,"Thunder,Rain,Water,Thunderstorm",Thunder at close range,stondi,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,354023.wav,2bfb05e2cfbb924552738187df3d75cb3a7d42431d6c42df625829c4c15bd5d4,44100,17.725646,-31.9259,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-079.wav,601344e93138dd73c96046ea6637ed50f63e9d7a5967ca7c61e060ea738a1ca3,10.5,-31.917,-52.2756,-41.9995,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
80,FE2C-080,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,other,Computer_keyboard,positive,FSD50K,eval,181264,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",Fast Short Typing.wav,CapsLok,http://creativecommons.org/publicdomain/zero/1.0/,review_other_Computer_keyboard,181264.wav,4594d988174a2891dbad6c879afddac8670713da5b0fbda8f41c13cb6c3d6484,44100,11.0,-24.2038,2.45,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-080.wav,cb1497137996cdaa4bd41ba56b91ea653a7e0c69442579fd643bc0471f6d2949,10.5,-24.7752,-51.9187,-42.0001,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
81,FE2C-081,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,dog_bark,dog_bark,positive,FSD50K,eval,110389,"Bark,Dog,Domestic_animals_and_pets,Animal",animals_dog_bark_springer_spaniel_001.wav,soundscalpel.com,http://creativecommons.org/licenses/by/3.0/,label_metadata_only_candidate,110389.wav,165f44acd87b1f836dd204f2820f89642fb63165a5e532eb4610c8845d8b0f4c,44100,0.552041,-29.1885,0.0,0.552041,False,10,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-081.wav,b93cb1930167116460ce42931dc9ccfbd0bcbd881c265d8b0d24d47153a46f35,10.020408,-32.5342,-51.3737,-42.0005,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
82,FE2C-082,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,glass_breaking,glass_breaking,positive,FSD50K,eval,414047,"Shatter,Chink_and_clink,Glass",The broken mirror.,urupin,http://creativecommons.org/licenses/by-nc/3.0/,label_metadata_only_candidate,414047.wav,e162d0079cd38041e9da372f819805fefd479ef1c32bf0f828831f838039978f,44100,2.758753,-30.7702,0.0,2.0,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-082.wav,2cd6848dab0a8a427f62d165586d9a9cf8ca27062b0a48b1a8d02f25bdb3a538,10.25,-31.4391,-49.3312,-41.9972,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
83,FE2C-083,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,siren,siren,positive,FSD50K,eval,383021,"Keyboard_(musical),Siren,Musical_instrument,Music,Alarm",Emergency Alarm.wav,fennelliott,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,383021.wav,abc1e8b5aba085090c1f0493cd537ecc95c66078a0029075e07539c3fa1518e4,44100,10.983039,-28.7561,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-083.wav,c459d08ecf62d64ba5fd5321797ab70604870ed10df75bb9d94c8154958396f0,10.5,-32.0752,-45.1025,-42.0001,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
84,FE2C-084,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,speech,speech,positive,FSD50K,eval,404802,"Female_speech_and_woman_speaking,Child_speech_and_kid_speaking,Speech,Human_voice",zipper.m4a,fstagi,http://creativecommons.org/licenses/by/3.0/,review_Female_speech_and_woman_speaking,404802.wav,22842afee2feb85b5167611e4d21fcadb41a9e88ec91749c01d8daed902e146c,44100,12.03068,-18.6021,6.95,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-084.wav,97a86d606709eebc302ed087494012237da541707e974844014f58e10d30026c,10.5,-18.602,-50.1286,-42.0003,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
85,FE2C-085,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,glass_breaking,glass_breaking,positive,FSD50K,eval,338692,"Shatter,Glass",glass break small.wav,natemarler,http://creativecommons.org/licenses/by-nc/3.0/,label_metadata_only_candidate,338692.wav,8560ff97769372f17bde2731db065471967dc5ef18be76325d1decc24a9fb515,44100,1.280113,-19.5469,0.0,1.280113,True,6,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-085.wav,a46df784d7b7d3e94529a6329f124ef0682b65cb2f5173741f971ae0eaaeabf3,11.43068,-22.6939,-54.7287,-41.9999,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
86,FE2C-086,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,thunderstorm,thunderstorm,positive,FSD50K,eval,319402,"Thunder,Rain,Water,Thunderstorm",tropical rain.wav,Tito Lahaye,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,319402.wav,c96a4c46a418289e7e60f0bfd9f53cf3a00e654a2d93c737194e1c25a63c9b10,44100,18.32907,-36.7743,0.2,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-086.wav,d3ca6069b35934304e9b44c4185fc0ec569c98c9012f162f8ecc0c684714600e,10.5,-36.7569,-52.0225,-41.9997,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
87,FE2C-087,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,siren,siren,positive,FSD50K,eval,27785,"Keyboard_(musical),Siren,Musical_instrument,Music,Alarm",korg-trident-mk2-flanger-feedback-siren.wav,DrNI,http://creativecommons.org/licenses/by-nc/3.0/,label_metadata_only_candidate,27785.wav,6f69285695c0b22a7cb5e40bb88a947cd2a31e0c5e447dfa98deb60999bc5148,44100,14.675011,-39.7466,6.5,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-087.wav,59bc8b109c784ad726bc0a5819978832b7675dd09c45faff26a6f2963bae1988,10.5,-39.7307,-42.975,-42.0,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
88,FE2C-088,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,dog_bark,dog_bark,positive,FSD50K,eval,380440,"Bark,Dog,Domestic_animals_and_pets,Animal",Dog Bark + Mysterious Gurgle.wav,FullMetalJedi,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,380440.wav,cb6870056f0ead452d8ae06b8ddd6890f6ab7feaceb3e708670565550e54546a,44100,24.720023,-35.549,14.8,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-088.wav,11c827bf6b399f7cd703604b23803d72a50394b3c3d08da91523160f94c5ae9f,10.5,-36.0057,-52.5649,-41.9976,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
89,FE2C-089,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,other,Applause,positive,FSD50K,eval,243012,"Applause,Human_group_actions",Short crowd applause - jazz koncert.wav,eksaa,http://creativecommons.org/publicdomain/zero/1.0/,review_other_Applause,243012.wav,ede4853c0cdac17f0fdaa9442937f199f8ae4089c3e3deefea9c94a1a9e58f1d,44100,9.04,-15.5861,1.8,2.0,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-089.wav,e5f34c7dc655ca1238cc860ee09770f422758b1fce502f08d35c50a36289120e,10.25,-25.6847,-46.6197,-42.0003,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
90,FE2C-090,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,gunshot_gunfire,gunshot_gunfire,positive,FSD50K,eval,87562,"Gunshot_and_gunfire,Explosion",Rifle-223 cal (take 1),knufds,http://creativecommons.org/licenses/by/3.0/,label_metadata_only_candidate,87562.wav,3fb5b81310f162d44fb3620a512ec74d052673616a9f0db623c28f2a21c7b89e,44100,6.908821,-27.9119,0.0,2.0,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-090.wav,12ddb1a9bcfc387fcfac5fc1b2dbca2a09c78f21f5d34a2238deac413c99ee44,10.25,-31.4391,-53.1516,-41.999,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
91,FE2C-091,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,siren,siren,positive,FSD50K,eval,58014,"Motor_vehicle_(road),Siren,Vehicle,Alarm",wail.wav,guitarguy1985,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,58014.wav,d25b52a95c11f2457cf41cefa57ea512b134d3ef1cdd38128f3530fc361773d9,44100,16.120975,-35.1934,4.8,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-091.wav,a243e373cdd94ed9de3b01908f1457f247e77ff8a2461eeb630c547626065f30,10.5,-38.7592,-43.0456,-42.0004,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
92,FE2C-092,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,dog_bark,dog_bark,positive,FSD50K,eval,38121,"Bark,Dog,Domestic_animals_and_pets,Animal",bark.wav,deprogram,http://creativecommons.org/licenses/by-nc/3.0/,label_metadata_only_candidate,38121.wav,ad825f77810b2b8865728d68852056f1335a1ae8d9e84cb08ffc66293a43930e,44100,2.995397,-31.6233,0.0,2.995397,False,4,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-092.wav,f8fb3099ef08579ab14cb27c006d48aff37eec7b92cea1393bdeed1278205e3b,13.481587,-31.619,-52.1114,-41.9995,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
93,FE2C-093,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,gunshot_gunfire,gunshot_gunfire,positive,FSD50K,eval,242846,"Gunshot_and_gunfire,Explosion",suppressed-submachinegun.wav,mnslugger20,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,242846.wav,882bd8b80ed4ddedce053a89a1cd6bff13676a62f7cfe5ba2f89beba3f3d1620,44100,1.995986,-26.4573,0.0,1.995986,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-093.wav,6692a4e87d959693a8d0ec54d8f3053f2d84df8957e4af59f5e370666f4825ba,10.233946,-26.4521,-44.7049,-41.9996,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
94,FE2C-094,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,thunderstorm,thunderstorm,positive,FSD50K,eval,35385,"Thunder,Rain,Water,Thunderstorm",thunder.wav,UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,35385.wav,f3fc875b9514a9d8a86178d0e65786020140241483bc7112a049c209e540892e,44100,8.5,-32.4542,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-094.wav,3f8e01eaee288616ca94b93e11d57e261126186dfce8991e60d3c7c2272551f7,10.5,-32.7501,-53.6776,-42.0004,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
95,FE2C-095,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,other,Dishes_and_pots_and_pans,positive,FSD50K,eval,427008,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",01-MovimientoPlatos.wav,Caap,http://creativecommons.org/publicdomain/zero/1.0/,review_other_Dishes_and_pots_and_pans,427008.wav,be419d6bbc41cf139b67ecc1eb7c9bbd8ffcf8f61d80421ce9f902138ea70efe,44100,1.054059,-12.051,0.0,1.054059,False,7,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-095.wav,59e6ef66334ea3808ea14ef01246f3e8363e5215939f640b57b86b53e573017b,10.378413,-27.4926,-49.044,-42.0004,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
96,FE2C-096,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,speech,speech,positive,FSD50K,eval,86938,"Male_speech_and_man_speaking,Speech,Human_voice",Last stop.wav,jerk01,http://creativecommons.org/publicdomain/zero/1.0/,review_Male_speech_and_man_speaking,86938.wav,a3bbed82bb7a2edcc6ce8e2f603129421d51bacf92cb7458286d1af67345abdc,44100,9.004467,-36.3625,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-096.wav,da290325d72798f14aa4f8478557eff13bc841aa0d4a12fcd6adb95c769a959d,10.5,-36.3644,-51.1488,-42.0001,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
97,FE2C-097,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,glass_breaking,glass_breaking,positive,FSD50K,eval,427788,"Shatter,Glass",Metal To Glass05 (Broke It).wav,FullMetalJedi,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,427788.wav,d0c2ff5477b25e691a8f1b72858d822fd3b17ed4e6dd26ce55cd158f1692856f,44100,0.312653,-15.8405,0.0,0.312653,True,11,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-097.wav,6f61eb59041482437221a48e03fba45dee39abfa314f1f731250f81e646246f0,10.939184,-27.7539,-51.831,-41.9997,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
98,FE2C-098,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,siren,siren,positive,FSD50K,eval,242856,"Keyboard_(musical),Siren,Musical_instrument,Music,Alarm",Nuclear Alarm,plasterbrain,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,242856.wav,3b0a129ee85576f5db6712c7b2dcca36b9250674585d0f109aad891e79a5e672,44100,2.17542,-35.9792,0.0,2.17542,False,4,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-098.wav,03c05d9f51b9d337affc8d36b0452b3c5e765b4a18f22918675dee1dd949a04b,10.201678,-36.1917,-45.1836,-42.0002,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
99,FE2C-099,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,gunshot_gunfire,gunshot_gunfire,positive,FSD50K,eval,52357,"Gunshot_and_gunfire,Explosion",gun shot.aif,trip2000,http://creativecommons.org/publicdomain/zero/1.0/,label_metadata_only_candidate,52357.wav,882b22646394ce019eea8c4b890c42ad2cd76bd81120cb25b88bc2de4afd1237,44100,2.836939,-37.999,0.0,2.0,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-099.wav,9d03e3c15fa3b15c864eb53f648ca378eb04422613d01b720fc8519bc6b9515a,10.25,-37.99,-54.438,-42.0003,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
100,FE2C-100,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,dog_bark,dog_bark,positive,FSD50K,eval,57553,"Bark,Dog,Domestic_animals_and_pets,Animal",sw_Coyotes_Dogs_Night_Sample.aif,jppi_Stu,http://creativecommons.org/licenses/by/3.0/,label_metadata_only_candidate,57553.wav,2ff297b9cace28d9a836bcf02501637c37ebee05bd1a062d8be4dc8565e0c6a7,44100,14.279501,-26.7981,0.3,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-100.wav,682370a7e0a1d1e26ab7d3b18fc1492ac4dac230688f88a9a36dda9713ce5f1a,10.5,-37.3028,-49.8882,-42.0011,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
101,FE2C-101,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,speech,speech,positive,FSD50K,eval,391300,"Child_speech_and_kid_speaking,Speech,Human_voice",Child.wav,fernandesbljr,http://creativecommons.org/publicdomain/zero/1.0/,review_Child_speech_and_kid_speaking,391300.wav,c321bebe2e1887cf23ce08a92ecace08052e7b1b9182ceb8b21569bc42ba4dff,44100,13.568005,-22.0758,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-101.wav,1c79200cea1115dbaff26618ed459133d42034922073824ffd801f902925dddd,10.5,-33.2961,-52.8045,-42.0002,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
102,FE2C-102,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,glass_breaking,glass_breaking,positive,FSD50K,eval,98055,"Shatter,Glass",wine bottle break 2.wav,Tomlija,http://creativecommons.org/licenses/by/3.0/,label_metadata_only_candidate,98055.wav,98b6601650008b47b2225e4173b50ee175ad40dd15068ba5c78d1c295ad3cb9e,44100,2.009365,-16.8352,0.0,2.0,True,4,0.75,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-102.wav,39eb78f202c0937a7de140de4aac8c413d6590ed98e96e2d58d89914fa6d1cf5,10.25,-17.3653,-54.358,-41.9998,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
103,FE2C-103,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,other,Alarm,positive,FSD50K,eval,345068,Alarm,BUZZER SAMPLER.WAV,metrostock99,http://creativecommons.org/publicdomain/zero/1.0/,review_other_Alarm,345068.wav,d6531ba6fef24d655f39f14eff6f52937e06dde8e1d165be3fe4545f0769a3ad,44100,3.69229,-34.0466,0.0,3.69229,False,3,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-103.wav,bcd28a88e4dc34e2eb94995115f3e12d237d1e69be8f8763957f061aeaf8f4a4,12.076871,-34.1043,-48.8751,-41.9998,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
104,FE2C-104,STM32N6-HAZARD7-FINAL-002,FE2-CANDIDATES-001,thunderstorm,thunderstorm,positive,FSD50K,eval,26988,"Thunder,Rain,Water,Thunderstorm",Thunder.wav,Percy Duke,http://creativecommons.org/licenses/by/3.0/,label_metadata_only_candidate,26988.wav,26fca3a14dd339c92ef1de8284a56046e9746e3a22b2c0609be59360932731ba,44100,5.0,-32.5068,0.0,5.0,False,2,0.5,C:\Users\alexm\Downloads\bachelor-thesis-book-master\bachelor-thesis-book\ml-workspace\datasets\hazard7_final_v4_independent_candidates\audio\FE2C-104.wav,894def4c7e80430462069cd6496a184760f276f906b38829e72820312ed17eef,10.5,-32.9596,-49.6502,-42.0012,30,100,3,15,6805110184e8295d73af52fc4093443a5a9867794e36b03e702e12c5a3d7548e,0979d852a24f3f2180e10f32f920eddeee166fabc5148841af5678731c33352e,14b9c26d78e0440c68f02fe691a47d6a976049c8a6cdad2d2afa6afc3a4efcb8,pending_blind_semantic_review
