dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels,source_title,source_uploader,license_url,selection_reason,source_group,baseline_hardest_class,baseline_hardness_score,candidate_filename,excerpt_start_s,excerpt_duration_s
train,other__fsd50k__train__38111__hard3s.wav,other,animal_non_target,FSD50K,train,38111,38111.wav,"Cricket,Insect,Wild_animals,Animal",,,,hard_negative,fsd50k:38111,siren,0.9577785730361938,other_candidate__fsd50k__train__38111__1343.wav,0.440000,3.000
train,other__fsd50k__train__213143__hard3s.wav,other,animal_non_target,FSD50K,train,213143,213143.wav,"Crow,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:213143,speech,0.9633145928382874,other_candidate__fsd50k__train__213143__1325.wav,1.160000,3.000
train,other__fsd50k__train__71201__hard3s.wav,other,animal_non_target,FSD50K,train,71201,71201.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:71201,thunderstorm,0.9374595284461975,other_candidate__fsd50k__train__71201__1431.wav,4.040000,3.000
train,other__fsd50k__train__202595__hard3s.wav,other,animal_non_target,FSD50K,train,202595,202595.wav,"Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:202595,dog_bark,0.9508382678031921,other_candidate__fsd50k__train__202595__1233.wav,0.440000,3.000
train,other__fsd50k__train__164475__hard3s.wav,other,animal_non_target,FSD50K,train,164475,164475.wav,"Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:164475,glass_breaking,0.7305808663368225,other_candidate__fsd50k__train__164475__1436.wav,0.935578,3.000
train,other__fsd50k__train__69080__hard3s.wav,other,animal_non_target,FSD50K,train,69080,69080.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:69080,gunshot_gunfire,0.40100547671318054,other_candidate__fsd50k__train__69080__1430.wav,0.000000,3.000
train,other__fsd50k__train__386973__hard3s.wav,other,animal_non_target,FSD50K,train,386973,386973.wav,"Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:386973,siren,0.9493995904922485,other_candidate__fsd50k__train__386973__1275.wav,4.040000,3.000
train,other__fsd50k__train__13563__hard3s.wav,other,animal_non_target,FSD50K,train,13563,13563.wav,"Frog,Wild_animals,Animal",,,,hard_negative,fsd50k:13563,speech,0.9477998614311218,other_candidate__fsd50k__train__13563__1326.wav,1.880000,3.000
train,other__fsd50k__train__33257__hard3s.wav,other,animal_non_target,FSD50K,train,33257,33257.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:33257,thunderstorm,0.9374358057975769,other_candidate__fsd50k__train__33257__1366.wav,3.320000,3.000
train,other__fsd50k__train__20418__hard3s.wav,other,animal_non_target,FSD50K,train,20418,20418.wav,"Gull_and_seagull,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:20418,dog_bark,0.9089088439941406,other_candidate__fsd50k__train__20418__1222.wav,0.440000,3.000
train,other__fsd50k__train__243682__hard3s.wav,other,animal_non_target,FSD50K,train,243682,243682.wav,"Cricket,Insect,Wild_animals,Animal",,,,hard_negative,fsd50k:243682,glass_breaking,0.6741952300071716,other_candidate__fsd50k__train__243682__1279.wav,1.880000,3.000
train,other__fsd50k__train__49142__hard3s.wav,other,animal_non_target,FSD50K,train,49142,49142.wav,"Buzz,Bird,Insect,Wild_animals,Animal",,,,hard_negative,fsd50k:49142,siren,0.9204674363136292,other_candidate__fsd50k__train__49142__1258.wav,5.480000,3.000
train,other__esc50__fold_3__146965__hard3s.wav,other,animal_non_target,ESC-50,fold_3,146965,3-146965-A-5.wav,cat,,,,hard_negative,esc-50:146965,speech,0.9400187730789185,other_candidate__esc50__fold_3__146965__1203.wav,0.000000,3.000
train,other__fsd50k__train__388973__hard3s.wav,other,animal_non_target,FSD50K,train,388973,388973.wav,"Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:388973,thunderstorm,0.927744448184967,other_candidate__fsd50k__train__388973__1251.wav,1.880000,3.000
train,other__fsd50k__train__272364__hard3s.wav,other,animal_non_target,FSD50K,train,272364,272364.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:272364,dog_bark,0.898643970489502,other_candidate__fsd50k__train__272364__1298.wav,7.640000,3.000
train,other__fsd50k__train__121973__hard3s.wav,other,animal_non_target,FSD50K,train,121973,121973.wav,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,hard_negative,fsd50k:121973,glass_breaking,0.6728909015655518,other_candidate__fsd50k__train__121973__1389.wav,0.000000,3.000
train,other__fsd50k__train__55152__hard3s.wav,other,animal_non_target,FSD50K,train,55152,55152.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",,,,hard_negative,fsd50k:55152,siren,0.9068509340286255,other_candidate__fsd50k__train__55152__1323.wav,4.760000,3.000
train,other__fsd50k__train__60759__hard3s.wav,other,animal_non_target,FSD50K,train,60759,60759.wav,"Cricket,Human_voice,Insect,Wild_animals,Animal",,,,hard_negative,fsd50k:60759,speech,0.912013590335846,other_candidate__fsd50k__train__60759__1288.wav,0.000000,3.000
train,other__fsd50k__train__221672__hard3s.wav,other,animal_non_target,FSD50K,train,221672,221672.wav,"Bird,Wild_animals,Animal",,,,diversity,fsd50k:221672,dog_bark,0.7911582589149475,other_candidate__fsd50k__train__221672__1426.wav,0.440000,3.000
train,other__fsd50k__train__263483__hard3s.wav,other,animal_non_target,FSD50K,train,263483,263483.wav,"Crow,Bird,Wild_animals,Animal",,,,diversity,fsd50k:263483,thunderstorm,0.8642503023147583,other_candidate__fsd50k__train__263483__1224.wav,7.640000,3.000
train,other__fsd50k__train__216215__hard3s.wav,other,animal_non_target,FSD50K,train,216215,216215.wav,"Cricket,Insect,Wild_animals,Animal",,,,diversity,fsd50k:216215,glass_breaking,0.5407929420471191,other_candidate__fsd50k__train__216215__1246.wav,1.880000,3.000
train,other__fsd50k__train__105236__hard3s.wav,other,animal_non_target,FSD50K,train,105236,105236.wav,"Buzz,Insect,Wild_animals,Animal",,,,diversity,fsd50k:105236,thunderstorm,0.674210250377655,other_candidate__fsd50k__train__105236__1349.wav,1.880000,3.000
train,other__fsd50k__train__250991__hard3s.wav,other,animal_non_target,FSD50K,train,250991,250991.wav,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,diversity,fsd50k:250991,thunderstorm,0.7841132283210754,other_candidate__fsd50k__train__250991__1237.wav,0.000000,3.000
train,other__fsd50k__train__146700__hard3s.wav,other,animal_non_target,FSD50K,train,146700,146700.wav,"Bird,Wild_animals,Animal",,,,diversity,fsd50k:146700,thunderstorm,0.9132882952690125,other_candidate__fsd50k__train__146700__1351.wav,4.040000,3.000
train,other__fsd50k__train__353228__hard3s.wav,other,animal_non_target,FSD50K,train,353228,353228.wav,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,diversity,fsd50k:353228,siren,0.3755607604980469,other_candidate__fsd50k__train__353228__1226.wav,0.000000,3.000
train,other__fsd50k__train__361453__hard3s.wav,other,animal_non_target,FSD50K,train,361453,361453.wav,"Buzz,Insect,Wild_animals,Animal",,,,diversity,fsd50k:361453,siren,0.616772472858429,other_candidate__fsd50k__train__361453__1301.wav,5.480000,3.000
train,other__esc50__fold_3__134049__hard3s.wav,other,animal_non_target,ESC-50,fold_3,134049,3-134049-A-1.wav,rooster,,,,diversity,esc-50:134049,siren,0.5308576822280884,other_candidate__esc50__fold_3__134049__1419.wav,0.000000,3.000
train,other__fsd50k__train__232360__hard3s.wav,other,animal_non_target,FSD50K,train,232360,232360.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",,,,diversity,fsd50k:232360,speech,0.8932567238807678,other_candidate__fsd50k__train__232360__1289.wav,0.000000,3.000
train,other__fsd50k__train__180733__hard3s.wav,other,animal_non_target,FSD50K,train,180733,180733.wav,"Bird_vocalization_and_bird_call_and_bird_song,Crow,Bird,Wild_animals,Animal",,,,diversity,fsd50k:180733,siren,0.708811342716217,other_candidate__fsd50k__train__180733__1345.wav,0.000000,3.000
train,other__fsd50k__train__389742__hard3s.wav,other,animal_non_target,FSD50K,train,389742,389742.wav,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,diversity,fsd50k:389742,siren,0.8234354853630066,other_candidate__fsd50k__train__389742__1208.wav,0.000000,3.000
train,other__esc50__fold_3__104761__hard3s.wav,other,animal_non_target,ESC-50,fold_3,104761,3-104761-B-7.wav,insects,,,,diversity,esc-50:104761,siren,0.8565221428871155,other_candidate__esc50__fold_3__104761__1422.wav,2.000000,3.000
train,other__fsd50k__train__23236__hard3s.wav,other,animal_non_target,FSD50K,train,23236,23236.wav,"Bird,Wild_animals,Animal",,,,diversity,fsd50k:23236,siren,0.4779895842075348,other_candidate__fsd50k__train__23236__1363.wav,0.000000,3.000
train,other__fsd50k__train__66514__hard3s.wav,other,animal_non_target,FSD50K,train,66514,66514.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",,,,diversity,fsd50k:66514,siren,0.5326113700866699,other_candidate__fsd50k__train__66514__1334.wav,0.000000,3.000
train,other__fsd50k__train__32244__hard3s.wav,other,animal_non_target,FSD50K,train,32244,32244.wav,"Cricket,Insect,Wild_animals,Animal",,,,diversity,fsd50k:32244,siren,0.7628492116928101,other_candidate__fsd50k__train__32244__1387.wav,0.000000,3.000
train,other__fsd50k__train__213136__hard3s.wav,other,animal_non_target,FSD50K,train,213136,213136.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",,,,diversity,fsd50k:213136,speech,0.43464624881744385,other_candidate__fsd50k__train__213136__1416.wav,0.000000,3.000
train,other__fsd50k__train__204333__hard3s.wav,other,animal_non_target,FSD50K,train,204333,204333.wav,"Fowl,Livestock_and_farm_animals_and_working_animals,Animal",,,,diversity,fsd50k:204333,speech,0.889611542224884,other_candidate__fsd50k__train__204333__1254.wav,6.200000,3.000
train,other__fsd50k__train__57796__hard3s.wav,other,animal_non_target,FSD50K,train,57796,57796.wav,"Livestock_and_farm_animals_and_working_animals,Animal",,,,diversity,fsd50k:57796,speech,0.8791795969009399,other_candidate__fsd50k__train__57796__1206.wav,0.440000,3.000
train,other__fsd50k__train__51095__hard3s.wav,other,animal_non_target,FSD50K,train,51095,51095.wav,"Chirp_and_tweet,Bird,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song",,,,diversity,fsd50k:51095,thunderstorm,0.6589038968086243,other_candidate__fsd50k__train__51095__1331.wav,6.200000,3.000
train,other__fsd50k__train__32046__hard3s.wav,other,animal_non_target,FSD50K,train,32046,32046.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",,,,diversity,fsd50k:32046,thunderstorm,0.8070536851882935,other_candidate__fsd50k__train__32046__1384.wav,1.160000,3.000
train,other__fsd50k__train__233093__hard3s.wav,other,animal_non_target,FSD50K,train,233093,233093.wav,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",,,,diversity,fsd50k:233093,dog_bark,0.5000193119049072,other_candidate__fsd50k__train__233093__1388.wav,0.000000,3.000
train,other__fsd50k__train__62213__hard3s.wav,other,animal_non_target,FSD50K,train,62213,62213.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",,,,diversity,fsd50k:62213,speech,0.7342305183410645,other_candidate__fsd50k__train__62213__1227.wav,0.000000,3.000
train,other__fsd50k__train__403063__hard3s.wav,other,animal_non_target,FSD50K,train,403063,403063.wav,"Bird,Wild_animals,Animal",,,,diversity,fsd50k:403063,speech,0.6419758796691895,other_candidate__fsd50k__train__403063__1209.wav,0.935193,3.000
train,other__fsd50k__train__189545__hard3s.wav,other,animal_non_target,FSD50K,train,189545,189545.wav,"Bird,Wild_animals,Animal",,,,diversity,fsd50k:189545,speech,0.5620243549346924,other_candidate__fsd50k__train__189545__1381.wav,0.000000,3.000
train,other__fsd50k__train__377880__hard3s.wav,other,weather_ambient,FSD50K,train,377880,377880.wav,"Rain,Water",,,,hard_negative,fsd50k:377880,glass_breaking,0.9807400703430176,other_candidate__fsd50k__train__377880__1650.wav,5.480000,3.000
train,other__fsd50k__train__378714__hard3s.wav,other,weather_ambient,FSD50K,train,378714,378714.wav,"Waves_and_surf,Ocean,Water",,,,hard_negative,fsd50k:378714,gunshot_gunfire,0.7650184631347656,other_candidate__fsd50k__train__378714__1525.wav,2.600000,3.000
train,other__fsd50k__train__407021__hard3s.wav,other,weather_ambient,FSD50K,train,407021,407021.wav,Wind,,,,hard_negative,fsd50k:407021,siren,0.990565299987793,other_candidate__fsd50k__train__407021__1511.wav,2.600000,3.000
train,other__fsd50k__train__98781__hard3s.wav,other,weather_ambient,FSD50K,train,98781,98781.wav,"Toilet_flush,Gurgling,Domestic_sounds_and_home_sounds,Water",,,,hard_negative,fsd50k:98781,speech,0.9867129325866699,other_candidate__fsd50k__train__98781__1467.wav,5.480000,3.000
train,other__fsd50k__train__208849__hard3s.wav,other,weather_ambient,FSD50K,train,208849,208849.wav,Wind,,,,hard_negative,fsd50k:208849,thunderstorm,0.9967589974403381,other_candidate__fsd50k__train__208849__1557.wav,3.320000,3.000
train,other__fsd50k__train__273870__hard3s.wav,other,weather_ambient,FSD50K,train,273870,273870.wav,"Raindrop,Drip,Rain,Water,Liquid",,,,hard_negative,fsd50k:273870,glass_breaking,0.9624342918395996,other_candidate__fsd50k__train__273870__1589.wav,0.000000,3.000
train,other__fsd50k__train__368919__hard3s.wav,other,weather_ambient,FSD50K,train,368919,368919.wav,"Ocean,Water",,,,hard_negative,fsd50k:368919,gunshot_gunfire,0.7390734553337097,other_candidate__fsd50k__train__368919__1648.wav,1.880000,3.000
train,other__fsd50k__train__407029__hard3s.wav,other,weather_ambient,FSD50K,train,407029,407029.wav,Wind,,,,hard_negative,fsd50k:407029,siren,0.9881520867347717,other_candidate__fsd50k__train__407029__1538.wav,5.480000,3.000
train,other__fsd50k__train__100643__hard3s.wav,other,weather_ambient,FSD50K,train,100643,100643.wav,Wind,,,,hard_negative,fsd50k:100643,speech,0.8756381273269653,other_candidate__fsd50k__train__100643__1476.wav,1.880000,3.000
train,other__esc50__fold_2__82367__hard3s.wav,other,weather_ambient,ESC-50,fold_2,82367,2-82367-A-10.wav,rain,,,,hard_negative,esc-50:82367,thunderstorm,0.996260941028595,other_candidate__esc50__fold_2__82367__1458.wav,1.160000,3.000
train,other__fsd50k__train__347303__hard3s.wav,other,weather_ambient,FSD50K,train,347303,347303.wav,"Rain,Water",,,,hard_negative,fsd50k:347303,glass_breaking,0.9553273320198059,other_candidate__fsd50k__train__347303__1519.wav,3.320000,3.000
train,other__fsd50k__train__109719__hard3s.wav,other,weather_ambient,FSD50K,train,109719,109719.wav,"Rain,Water",,,,hard_negative,fsd50k:109719,gunshot_gunfire,0.5470956563949585,other_candidate__fsd50k__train__109719__1655.wav,0.000000,3.000
train,other__fsd50k__train__188572__hard3s.wav,other,weather_ambient,FSD50K,train,188572,188572.wav,Wind,,,,hard_negative,fsd50k:188572,siren,0.9847496747970581,other_candidate__fsd50k__train__188572__1578.wav,7.640000,3.000
train,other__fsd50k__train__263948__hard3s.wav,other,weather_ambient,FSD50K,train,263948,263948.wav,"Water,Liquid",,,,hard_negative,fsd50k:263948,speech,0.8522400259971619,other_candidate__fsd50k__train__263948__1593.wav,0.925351,3.000
train,other__esc50__fold_2__87781__hard3s.wav,other,weather_ambient,ESC-50,fold_2,87781,2-87781-A-10.wav,rain,,,,hard_negative,esc-50:87781,thunderstorm,0.995944082736969,other_candidate__esc50__fold_2__87781__1554.wav,0.000000,3.000
train,other__fsd50k__train__427602__hard3s.wav,other,weather_ambient,FSD50K,train,427602,427602.wav,"Rain,Water",,,,hard_negative,fsd50k:427602,glass_breaking,0.9551193714141846,other_candidate__fsd50k__train__427602__1520.wav,7.640000,3.000
train,other__fsd50k__train__53685__hard3s.wav,other,weather_ambient,FSD50K,train,53685,53685.wav,"Water,Splash_and_splatter,Liquid",,,,hard_negative,fsd50k:53685,gunshot_gunfire,0.4743608236312866,other_candidate__fsd50k__train__53685__1543.wav,0.000000,3.000
train,other__fsd50k__train__182920__hard3s.wav,other,weather_ambient,FSD50K,train,182920,182920.wav,Wind,,,,hard_negative,fsd50k:182920,siren,0.9773141741752625,other_candidate__fsd50k__train__182920__1523.wav,0.000000,3.000
train,other__fsd50k__train__153329__hard3s.wav,other,weather_ambient,FSD50K,train,153329,153329.wav,"Stream,Water",,,,hard_negative,fsd50k:153329,speech,0.8186126351356506,other_candidate__fsd50k__train__153329__1652.wav,6.920000,3.000
train,other__fsd50k__train__34067__hard3s.wav,other,weather_ambient,FSD50K,train,34067,34067.wav,"Rain,Water",,,,hard_negative,fsd50k:34067,thunderstorm,0.9959399700164795,other_candidate__fsd50k__train__34067__1560.wav,1.160000,3.000
train,other__fsd50k__train__129298__hard3s.wav,other,weather_ambient,FSD50K,train,129298,129298.wav,"Drip,Rain,Water,Liquid",,,,hard_negative,fsd50k:129298,glass_breaking,0.9271669387817383,other_candidate__fsd50k__train__129298__1607.wav,1.880000,3.000
train,other__fsd50k__train__398712__hard3s.wav,other,weather_ambient,FSD50K,train,398712,398712.wav,"Water,Splash_and_splatter,Liquid",,,,hard_negative,fsd50k:398712,gunshot_gunfire,0.4345536530017853,other_candidate__fsd50k__train__398712__1614.wav,0.000000,3.000
train,other__esc50__fold_1__91359__hard3s.wav,other,weather_ambient,ESC-50,fold_1,91359,1-91359-A-11.wav,sea_waves,,,,hard_negative,esc-50:91359,siren,0.9618263840675354,other_candidate__esc50__fold_1__91359__1579.wav,1.160000,3.000
train,other__fsd50k__train__268658__hard3s.wav,other,weather_ambient,FSD50K,train,268658,268658.wav,Water,,,,hard_negative,fsd50k:268658,speech,0.8169007301330566,other_candidate__fsd50k__train__268658__1495.wav,4.040000,3.000
train,other__esc50__fold_1__137296__hard3s.wav,other,weather_ambient,ESC-50,fold_1,137296,1-137296-A-16.wav,wind,,,,hard_negative,esc-50:137296,thunderstorm,0.9951871633529663,other_candidate__esc50__fold_1__137296__1503.wav,0.440000,3.000
train,other__fsd50k__train__179905__hard3s.wav,other,weather_ambient,FSD50K,train,179905,179905.wav,"Wind,Boat_and_Water_vehicle,Vehicle",,,,hard_negative,fsd50k:179905,glass_breaking,0.9055085182189941,other_candidate__fsd50k__train__179905__1664.wav,4.760000,3.000
train,other__fsd50k__train__50785__hard3s.wav,other,weather_ambient,FSD50K,train,50785,50785.wav,"Water,Splash_and_splatter,Liquid",,,,hard_negative,fsd50k:50785,gunshot_gunfire,0.37971240282058716,other_candidate__fsd50k__train__50785__1553.wav,0.000000,3.000
train,other__fsd50k__train__407010__hard3s.wav,other,weather_ambient,FSD50K,train,407010,407010.wav,Wind,,,,hard_negative,fsd50k:407010,siren,0.9481338858604431,other_candidate__fsd50k__train__407010__1464.wav,1.160000,3.000
train,other__fsd50k__train__337483__hard3s.wav,other,weather_ambient,FSD50K,train,337483,337483.wav,"Gurgling,Water",,,,hard_negative,fsd50k:337483,speech,0.8066778779029846,other_candidate__fsd50k__train__337483__1596.wav,3.320000,3.000
train,other__fsd50k__train__240718__hard3s.wav,other,weather_ambient,FSD50K,train,240718,240718.wav,"Rain,Water",,,,hard_negative,fsd50k:240718,thunderstorm,0.9946739673614502,other_candidate__fsd50k__train__240718__1475.wav,1.160000,3.000
train,other__fsd50k__train__420220__hard3s.wav,other,weather_ambient,FSD50K,train,420220,420220.wav,"Raindrop,Rain,Water",,,,hard_negative,fsd50k:420220,glass_breaking,0.9003220796585083,other_candidate__fsd50k__train__420220__1571.wav,0.000000,3.000
train,other__fsd50k__train__319637__hard3s.wav,other,weather_ambient,FSD50K,train,319637,319637.wav,"Fill_(with_liquid),Water,Liquid",,,,hard_negative,fsd50k:319637,gunshot_gunfire,0.28593316674232483,other_candidate__fsd50k__train__319637__1597.wav,0.000000,3.000
train,other__fsd50k__train__204347__hard3s.wav,other,weather_ambient,FSD50K,train,204347,204347.wav,Wind,,,,hard_negative,fsd50k:204347,siren,0.9381781220436096,other_candidate__fsd50k__train__204347__1534.wav,0.000000,3.000
train,other__fsd50k__train__60995__hard3s.wav,other,weather_ambient,FSD50K,train,60995,60995.wav,"Stream,Water",,,,hard_negative,fsd50k:60995,speech,0.7901849150657654,other_candidate__fsd50k__train__60995__1576.wav,0.000000,3.000
train,other__fsd50k__train__118514__hard3s.wav,other,weather_ambient,FSD50K,train,118514,118514.wav,"Rain,Water",,,,hard_negative,fsd50k:118514,thunderstorm,0.9943974018096924,other_candidate__fsd50k__train__118514__1618.wav,6.920000,3.000
train,other__esc50__fold_1__67152__hard3s.wav,other,weather_ambient,ESC-50,fold_1,67152,1-67152-A-17.wav,pouring_water,,,,hard_negative,esc-50:67152,glass_breaking,0.8932437896728516,other_candidate__esc50__fold_1__67152__1656.wav,0.000000,3.000
train,other__fsd50k__train__100035__hard3s.wav,other,weather_ambient,FSD50K,train,100035,100035.wav,Water,,,,hard_negative,fsd50k:100035,siren,0.9362367391586304,other_candidate__fsd50k__train__100035__1635.wav,2.600000,3.000
train,other__fsd50k__train__317654__hard3s.wav,other,weather_ambient,FSD50K,train,317654,317654.wav,"Gurgling,Liquid,Water",,,,hard_negative,fsd50k:317654,speech,0.7428992986679077,other_candidate__fsd50k__train__317654__1477.wav,0.000000,3.000
train,other__fsd50k__train__256862__hard3s.wav,other,weather_ambient,FSD50K,train,256862,256862.wav,Wind,,,,hard_negative,fsd50k:256862,thunderstorm,0.9923772811889648,other_candidate__fsd50k__train__256862__1544.wav,6.920000,3.000
train,other__fsd50k__train__50845__hard3s.wav,other,weather_ambient,FSD50K,train,50845,50845.wav,"Drip,Water,Liquid",,,,hard_negative,fsd50k:50845,glass_breaking,0.8878984451293945,other_candidate__fsd50k__train__50845__1628.wav,6.381043,3.000
train,other__fsd50k__train__276923__hard3s.wav,other,weather_ambient,FSD50K,train,276923,276923.wav,"Ocean,Water",,,,hard_negative,fsd50k:276923,siren,0.9259057641029358,other_candidate__fsd50k__train__276923__1443.wav,0.440000,3.000
train,other__fsd50k__train__51414__hard3s.wav,other,weather_ambient,FSD50K,train,51414,51414.wav,"Bathtub_(filling_or_washing),Gurgling,Domestic_sounds_and_home_sounds,Water",,,,hard_negative,fsd50k:51414,speech,0.7381010055541992,other_candidate__fsd50k__train__51414__1510.wav,0.000000,3.000
train,other__fsd50k__train__60127__hard3s.wav,other,weather_ambient,FSD50K,train,60127,60127.wav,"Rain,Water",,,,hard_negative,fsd50k:60127,thunderstorm,0.991844117641449,other_candidate__fsd50k__train__60127__1531.wav,3.320000,3.000
train,other__fsd50k__train__254130__hard3s.wav,other,weather_ambient,FSD50K,train,254130,254130.wav,"Ocean,Water",,,,hard_negative,fsd50k:254130,glass_breaking,0.8876743912696838,other_candidate__fsd50k__train__254130__1530.wav,1.880000,3.000
train,other__fsd50k__train__386033__hard3s.wav,other,weather_ambient,FSD50K,train,386033,386033.wav,Wind,,,,hard_negative,fsd50k:386033,siren,0.8725006580352783,other_candidate__fsd50k__train__386033__1651.wav,1.160000,3.000
train,other__fsd50k__train__59053__hard3s.wav,other,weather_ambient,FSD50K,train,59053,59053.wav,"Rain,Water",,,,diversity,fsd50k:59053,thunderstorm,0.9898508787155151,other_candidate__fsd50k__train__59053__1673.wav,6.200000,3.000
train,other__fsd50k__train__46269__hard3s.wav,other,weather_ambient,FSD50K,train,46269,46269.wav,"Raindrop,Drip,Rain,Water,Liquid",,,,diversity,fsd50k:46269,glass_breaking,0.7559510469436646,other_candidate__fsd50k__train__46269__1666.wav,0.000000,3.000
train,other__fsd50k__train__271897__hard3s.wav,other,weather_ambient,FSD50K,train,271897,271897.wav,"Stream,Water",,,,diversity,fsd50k:271897,thunderstorm,0.8967230916023254,other_candidate__fsd50k__train__271897__1504.wav,0.000000,3.000
train,other__fsd50k__train__157963__hard3s.wav,other,weather_ambient,FSD50K,train,157963,157963.wav,"Stream,Water",,,,diversity,fsd50k:157963,thunderstorm,0.9084649085998535,other_candidate__fsd50k__train__157963__1590.wav,4.760000,3.000
train,other__fsd50k__train__179907__hard3s.wav,other,weather_ambient,FSD50K,train,179907,179907.wav,Wind,,,,diversity,fsd50k:179907,thunderstorm,0.4674735963344574,other_candidate__fsd50k__train__179907__1457.wav,0.440000,3.000
train,other__fsd50k__train__319220__hard3s.wav,other,weather_ambient,FSD50K,train,319220,319220.wav,"Stream,Water",,,,diversity,fsd50k:319220,thunderstorm,0.9733868837356567,other_candidate__fsd50k__train__319220__1497.wav,7.640000,3.000
train,other__fsd50k__train__53763__hard3s.wav,other,weather_ambient,FSD50K,train,53763,53763.wav,"Water,Splash_and_splatter,Liquid",,,,diversity,fsd50k:53763,glass_breaking,0.4219359755516052,other_candidate__fsd50k__train__53763__1447.wav,0.000000,3.000
train,other__fsd50k__train__171668__hard3s.wav,other,weather_ambient,FSD50K,train,171668,171668.wav,"Stream,Water",,,,diversity,fsd50k:171668,thunderstorm,0.9312458634376526,other_candidate__fsd50k__train__171668__1513.wav,0.395578,3.000
train,other__fsd50k__train__98788__hard3s.wav,other,weather_ambient,FSD50K,train,98788,98788.wav,"Toilet_flush,Gurgling,Domestic_sounds_and_home_sounds,Water",,,,diversity,fsd50k:98788,glass_breaking,0.6261418461799622,other_candidate__fsd50k__train__98788__1489.wav,1.880000,3.000
train,other__fsd50k__train__349441__hard3s.wav,other,weather_ambient,FSD50K,train,349441,349441.wav,Water,,,,diversity,fsd50k:349441,thunderstorm,0.8811037540435791,other_candidate__fsd50k__train__349441__1536.wav,4.040000,3.000
train,other__fsd50k__train__274877__hard3s.wav,other,weather_ambient,FSD50K,train,274877,274877.wav,"Rain,Water",,,,diversity,fsd50k:274877,thunderstorm,0.9690687656402588,other_candidate__fsd50k__train__274877__1549.wav,0.440000,3.000
train,other__fsd50k__train__274005__hard3s.wav,other,weather_ambient,FSD50K,train,274005,274005.wav,"Raindrop,Drip,Rain,Water,Liquid",,,,diversity,fsd50k:274005,thunderstorm,0.2732921242713928,other_candidate__fsd50k__train__274005__1582.wav,0.000000,3.000
train,other__fsd50k__train__134956__hard3s.wav,other,weather_ambient,FSD50K,train,134956,134956.wav,"Rain,Water",,,,diversity,fsd50k:134956,thunderstorm,0.6945298314094543,other_candidate__fsd50k__train__134956__1623.wav,0.440000,3.000
train,other__esc50__fold_1__51436__hard3s.wav,other,weather_ambient,ESC-50,fold_1,51436,1-51436-A-17.wav,pouring_water,,,,diversity,esc-50:51436,glass_breaking,0.5064656734466553,other_candidate__esc50__fold_1__51436__1672.wav,0.000000,3.000
train,other__fsd50k__train__378707__hard3s.wav,other,weather_ambient,FSD50K,train,378707,378707.wav,"Waves_and_surf,Ocean,Water",,,,diversity,fsd50k:378707,thunderstorm,0.9792801737785339,other_candidate__fsd50k__train__378707__1455.wav,0.440000,3.000
train,other__fsd50k__train__203232__hard3s.wav,other,weather_ambient,FSD50K,train,203232,203232.wav,"Rain,Water",,,,diversity,fsd50k:203232,thunderstorm,0.9246150851249695,other_candidate__fsd50k__train__203232__1665.wav,4.760000,3.000
train,other__fsd50k__train__404317__hard3s.wav,other,weather_ambient,FSD50K,train,404317,404317.wav,"Rain,Water",,,,diversity,fsd50k:404317,thunderstorm,0.9571784138679504,other_candidate__fsd50k__train__404317__1490.wav,0.440000,3.000
train,other__fsd50k__train__127669__hard3s.wav,other,weather_ambient,FSD50K,train,127669,127669.wav,"Ocean,Water",,,,diversity,fsd50k:127669,thunderstorm,0.9740210175514221,other_candidate__fsd50k__train__127669__1537.wav,0.000000,3.000
