dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm,selection_tier,candidate_filename,excerpt_start_s,excerpt_duration_s
validation,clapping_applause,FSD50K,val,411042,411042.wav,"Clapping,Hands",other_candidate__fsd50k__val__411042__2452.wav,62b4cf0fc5f4d5107fb80835814cef52ca56fd1f262e16af7c9c490ccd10f50a,6,0.9694803357124329,gunshot_gunfire,5,gunshot_gunfire,0.8756470680236816,0.00015274992620106786,0.1183246299624443,0.8756470680236816,0.00011604856263147667,0.004426160361617804,0.0013333811657503247,hard_negative,other_candidate__fsd50k__val__411042__2452.wav,,
validation,clapping_applause,FSD50K,val,102101,102101.wav,"Applause,Crowd,Cheering,Human_group_actions",other_candidate__fsd50k__val__102101__2489.wav,6b8efad24098b9a16c6767cc931848f92c4017988de0e2db93eb8c9c8b04f95a,9,0.8722982406616211,speech,8,speech,0.4494917094707489,0.026002246886491776,0.15663757920265198,0.13319545984268188,0.07611146569252014,0.4494917094707489,0.15856151282787323,diversity,other_candidate__fsd50k__val__102101__2489.wav,,
validation,clapping_applause,FSD50K,val,61288,61288.wav,"Clapping,Hands",other_candidate__fsd50k__val__61288__2390.wav,6a308c30fcd8cc7915759b8bae24752bf6ee033942962c0342991600a4f1927f,6,0.7743262052536011,speech,0,speech,0.4397144019603729,0.017357639968395233,0.22251330316066742,0.25788071751594543,0.002320599975064397,0.4397144019603729,0.06021331623196602,diversity,other_candidate__fsd50k__val__61288__2390.wav,,
validation,clapping_applause,FSD50K,val,171128,171128.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__171128__2464.wav,a0003ab01515ccfc01b4c2a7526a26a9ae351319b5f423a0c8192cf7fd0951ea,13,0.8613113760948181,speech,10,speech,0.659815788269043,0.03663714975118637,0.06895904988050461,0.09262867271900177,0.12424512952566147,0.659815788269043,0.017714211717247963,diversity,other_candidate__fsd50k__val__171128__2464.wav,,
validation,clapping_applause,FSD50K,val,221567,221567.wav,"Applause,Crowd,Cheering,Human_group_actions",other_candidate__fsd50k__val__221567__2460.wav,1bc6083608bb81e58a964cadf63a42772c1ac2ea09a3dcdd420052621875d728,11,0.8638443946838379,speech,0,speech,0.5284225940704346,0.02781757526099682,0.2099505513906479,0.08067338168621063,0.1171993687748909,0.5284225940704346,0.03593654930591583,diversity,other_candidate__fsd50k__val__221567__2460.wav,,
validation,clapping_applause,FSD50K,val,139334,139334.wav,"Tap,Clapping,Hands",other_candidate__fsd50k__val__139334__2412.wav,bbc51594b2938a0a0c446ab5110ab1b78c6bddf35be5a844092f720e3c5660c9,10,0.546872079372406,gunshot_gunfire,8,gunshot_gunfire,0.32543864846229553,0.060509033501148224,0.18534238636493683,0.32543864846229553,0.013935675844550133,0.18610718846321106,0.22866709530353546,diversity,other_candidate__fsd50k__val__139334__2412.wav,,
validation,clapping_applause,FSD50K,val,81202,81202.wav,"Applause,Clapping,Human_group_actions,Hands",other_candidate__fsd50k__val__81202__2446.wav,fa230f4295ba4509c4fa0b3e1fac92816906f7f29582e089335e7818a9bbe83f,12,0.88301682472229,gunshot_gunfire,3,gunshot_gunfire,0.45441368222236633,0.02485942654311657,0.18625803291797638,0.45441368222236633,0.004153622779995203,0.25462037324905396,0.07569482177495956,diversity,other_candidate__fsd50k__val__81202__2446.wav,,
validation,clapping_applause,FSD50K,val,178610,178610.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__178610__2482.wav,dbf89a9ca8950e0a04d7bd7cb6c7cf8d73b71093bb5f57de7e5ee165d166ef80,5,0.505730152130127,thunderstorm,1,thunderstorm,0.2516418993473053,0.056727685034275055,0.07600536942481995,0.21716788411140442,0.17927102744579315,0.21918615698814392,0.2516418993473053,diversity,other_candidate__fsd50k__val__178610__2482.wav,,
validation,clapping_applause,FSD50K,val,262660,262660.wav,"Clapping,Hands",other_candidate__fsd50k__val__262660__2465.wav,883cc8c52af8473f445e9166c039a8a7c0963efad5c49f0613d760c1afa9038b,1,0.8402319550514221,gunshot_gunfire,0,gunshot_gunfire,0.8402319550514221,0.0005341264186426997,0.04897885024547577,0.8402319550514221,0.0005341264186426997,0.10918675363063812,0.0005341264186426997,diversity,other_candidate__fsd50k__val__262660__2465.wav,,
validation,impulsive,FSD50K,val,395863,395863.wav,"Hammer,Tools",other_candidate__fsd50k__val__395863__2529.wav,d0d92677f310f4700aa5e30c663df12027f2df2bba4f3c349d3fd2081e013906,13,0.9949836730957031,glass_breaking,10,glass_breaking,0.6660693883895874,0.0038491585291922092,0.6660693883895874,0.07705716788768768,0.16832786798477173,0.036011554300785065,0.04868483915925026,hard_negative,other_candidate__fsd50k__val__395863__2529.wav,,
validation,impulsive,FSD50K,val,256512,256512.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__256512__2616.wav,b2c90416eb7bbfa70098310957e0b9bdd38cdd7e5902479641d65871c3579cee,10,0.9851690530776978,gunshot_gunfire,8,gunshot_gunfire,0.7812484502792358,0.004606111906468868,0.06236255168914795,0.7812484502792358,0.004555701278150082,0.12879471480846405,0.018432414159178734,hard_negative,other_candidate__fsd50k__val__256512__2616.wav,,
validation,impulsive,FSD50K,val,160679,160679.wav,"Hammer,Engine,Tools",other_candidate__fsd50k__val__160679__2517.wav,09f4e1be632a1316e76b6742e27e495faff3b94b14eb0ce7c5e7588477463c2e,13,0.9308955669403076,siren,11,siren,0.4353932738304138,0.011310765519738197,0.24584300816059113,0.1035492867231369,0.4353932738304138,0.09366754442453384,0.11023613065481186,hard_negative,other_candidate__fsd50k__val__160679__2517.wav,,
validation,impulsive,FSD50K,val,187865,187865.wav,"Hammer,Tools",other_candidate__fsd50k__val__187865__2642.wav,42f559541ae688279120f141db767c251679757438bdf6ec57d007837c884b59,9,0.905532717704773,speech,8,glass_breaking,0.2931511104106903,0.04913030564785004,0.2931511104106903,0.046536851674318314,0.21952801942825317,0.28800833225250244,0.10364536195993423,hard_negative,other_candidate__fsd50k__val__187865__2642.wav,,
validation,impulsive,FSD50K,val,262632,262632.wav,Crack,other_candidate__fsd50k__val__262632__2596.wav,e91624980651001d220c1aae099b9c602b4c708a13250b7b1db50f7defa6d9ab,13,0.8366312384605408,thunderstorm,4,thunderstorm,0.6194058656692505,0.040185097604990005,0.10219110548496246,0.10968875885009766,0.05812949314713478,0.07039964944124222,0.6194058656692505,hard_negative,other_candidate__fsd50k__val__262632__2596.wav,,
validation,impulsive,FSD50K,val,389692,389692.wav,"Hammer,Tools",other_candidate__fsd50k__val__389692__2665.wav,0fabd818a251842e8f205443cf6aa2279adbd43e787f29c798e03838d90ef114,8,0.9945789575576782,glass_breaking,1,glass_breaking,0.9019029140472412,0.0024879048578441143,0.9019029140472412,0.035158272832632065,0.03314771130681038,0.014787117950618267,0.012516079470515251,hard_negative,other_candidate__fsd50k__val__389692__2665.wav,,
validation,impulsive,FSD50K,val,151088,151088.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__151088__2585.wav,ada4c0d95d74d330d0395f314be8b476003d26f105909afef7fd17d8e9f9a9a0,1,0.9850532412528992,gunshot_gunfire,0,gunshot_gunfire,0.9850532412528992,0.00015679585339967161,0.007461734116077423,0.9850532412528992,0.00015679585339967161,0.00693727470934391,0.0002341075596632436,hard_negative,other_candidate__fsd50k__val__151088__2585.wav,,
validation,impulsive,FSD50K,val,250539,250539.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__250539__2608.wav,8de665b3e25b855de4231a2c796a16f9d10b8467d4df3ffca9326125bffc618d,13,0.7970662117004395,gunshot_gunfire,3,gunshot_gunfire,0.6640052795410156,0.0025173979811370373,0.1667681783437729,0.6640052795410156,0.009967055171728134,0.021758556365966797,0.13498350977897644,diversity,other_candidate__fsd50k__val__250539__2608.wav,,
validation,impulsive,FSD50K,val,236798,236798.wav,"Finger_snapping,Hands",other_candidate__fsd50k__val__236798__2604.wav,36b535a9340635cf92d7765fc1b9cef072f69e75d7fe2e35c7b888251d666a15,5,0.6136387586593628,glass_breaking,2,glass_breaking,0.517270028591156,0.03306414559483528,0.517270028591156,0.040161602199077606,0.007963811978697777,0.3893721401691437,0.012168342247605324,diversity,other_candidate__fsd50k__val__236798__2604.wav,,
validation,impulsive,FSD50K,val,22740,22740.wav,"Finger_snapping,Hands",other_candidate__fsd50k__val__22740__2605.wav,8b766a0d55f552e439191b55521f51e0b76a8d3a2cbb84dc534d9cca9cfa151f,1,0.8116178512573242,gunshot_gunfire,0,gunshot_gunfire,0.8116178512573242,0.0002776914625428617,0.17566277086734772,0.8116178512573242,0.0002776914625428617,0.011013874784111977,0.0011501586996018887,diversity,other_candidate__fsd50k__val__22740__2605.wav,,
validation,impulsive,FSD50K,val,387981,387981.wav,"Chirp_and_tweet,Slam,Car,Motor_vehicle_(road),Vehicle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__387981__2559.wav,d1d5ffbe59f133ab8afed9eac6eb3e33c934ef7ccef1f884d023061b3ff96ad5,3,0.5122867226600647,gunshot_gunfire,0,gunshot_gunfire,0.4340353012084961,0.010735518299043179,0.17807263135910034,0.4340353012084961,0.06468480825424194,0.05414621904492378,0.2583254873752594,diversity,other_candidate__fsd50k__val__387981__2559.wav,,
validation,impulsive,FSD50K,val,251007,251007.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__251007__2580.wav,ffd7f0b612065bf8bf8442287887f85e275a71fbcdc9bf1d60bf0bbe5990419b,6,0.8797188997268677,gunshot_gunfire,5,gunshot_gunfire,0.4126467704772949,0.004540953319519758,0.34857073426246643,0.4126467704772949,0.010730545036494732,0.13036741316318512,0.09314355999231339,diversity,other_candidate__fsd50k__val__251007__2580.wav,,
validation,impulsive,FSD50K,val,318614,318614.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__318614__2602.wav,75544f9270e5c29514e4c766e90a23ae9e54cd1a1aecdf6816bce59b3541934d,3,0.7517123222351074,gunshot_gunfire,0,gunshot_gunfire,0.6396862864494324,0.00666681258007884,0.1936383992433548,0.6396862864494324,0.004876407794654369,0.07845952361822128,0.07667253166437149,diversity,other_candidate__fsd50k__val__318614__2602.wav,,
validation,impulsive,FSD50K,val,319812,319812.wav,"Finger_snapping,Hands",other_candidate__fsd50k__val__319812__2582.wav,0a367bfcdddd5d9eee26a3f68b8a240c4c539a303995c6d3113d664b0dbd445d,1,0.40464022755622864,gunshot_gunfire,0,gunshot_gunfire,0.40464022755622864,0.021929429844021797,0.09769531339406967,0.40464022755622864,0.001840314012952149,0.376199334859848,0.09769531339406967,diversity,other_candidate__fsd50k__val__319812__2582.wav,,
validation,impulsive,FSD50K,val,434339,434339.wav,"Hammer,Tools",other_candidate__fsd50k__val__434339__2542.wav,fdacfca30ee444a16460da72874baf48a12ae738345c94e773c1d9b1d53741ae,13,0.97444087266922,glass_breaking,5,glass_breaking,0.7768010497093201,0.00483431201428175,0.7768010497093201,0.14431004226207733,0.01050871517509222,0.03948742896318436,0.02405848726630211,diversity,other_candidate__fsd50k__val__434339__2542.wav,,
validation,metallic_fragile,FSD50K,val,395745,395745.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__395745__2742.wav,a1787b9a89487d65defa92cc46f28e0fb8ad9444f5de34245baf4e3123e721c7,9,0.9956932663917542,glass_breaking,6,glass_breaking,0.7723575234413147,0.014548957347869873,0.7723575234413147,0.02628696709871292,0.01280851662158966,0.13784055411815643,0.03615744784474373,hard_negative,other_candidate__fsd50k__val__395745__2742.wav,,
validation,metallic_fragile,FSD50K,val,419469,419469.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__419469__2739.wav,1f0566365274d21f61fb41eeef10ee226d51f543e07dd63d6d7e4a654e6a4b9f,6,0.8915934562683105,gunshot_gunfire,3,glass_breaking,0.44722291827201843,0.007786385715007782,0.44722291827201843,0.3139398396015167,0.13491123914718628,0.050497498363256454,0.045642171055078506,hard_negative,other_candidate__fsd50k__val__419469__2739.wav,,
validation,metallic_fragile,FSD50K,val,131935,131935.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__131935__2745.wav,de16cd5c6348216df932818e22bcb6d58c644e6c63dd49f2997d5d4d2b9cff72,8,0.8562214374542236,siren,2,siren,0.43488386273384094,0.021930424496531487,0.08281105756759644,0.20029792189598083,0.43488386273384094,0.1794082522392273,0.08066855370998383,hard_negative,other_candidate__fsd50k__val__131935__2745.wav,,
validation,metallic_fragile,FSD50K,val,432422,432422.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__432422__2690.wav,c8dd4a787b794b0120943be2ae432145c58d4d4191d8f1b0bd168ea0030ea1f5,13,0.9987396597862244,speech,4,glass_breaking,0.4242381453514099,0.006351702380925417,0.4242381453514099,0.11332786828279495,0.012010893784463406,0.40608757734298706,0.03798387572169304,hard_negative,other_candidate__fsd50k__val__432422__2690.wav,,
validation,metallic_fragile,FSD50K,val,94206,94206.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__94206__2811.wav,7376471a496d86f63090dfed7b39360b08a6e03f076369a9266d0eb7f5554a54,10,0.9676902890205383,thunderstorm,8,thunderstorm,0.5374143123626709,0.023389652371406555,0.02236323058605194,0.1368570625782013,0.05840668827295303,0.22156909108161926,0.5374143123626709,hard_negative,other_candidate__fsd50k__val__94206__2811.wav,,
validation,metallic_fragile,FSD50K,val,323809,323809.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__323809__2670.wav,788166479bc828d15f09d210064f3c4e6f4c86e1fc47ca13bba2efa2026176f9,1,0.9943291544914246,glass_breaking,0,glass_breaking,0.9943291544914246,0.0012631642166525126,0.9943291544914246,0.0010918366024270654,0.0008774140733294189,0.0023468954022973776,9.162678179563954e-05,hard_negative,other_candidate__fsd50k__val__323809__2670.wav,,
validation,metallic_fragile,FSD50K,val,365538,365538.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__365538__2796.wav,5c1e579181643852d1117784f462f2ae05f6738359f22831298bd8b9accc3864,1,0.8766232132911682,gunshot_gunfire,0,gunshot_gunfire,0.8766232132911682,0.00020088294695597142,0.0984649583697319,0.8766232132911682,0.00035987471346743405,0.023773130029439926,0.0005779403727501631,hard_negative,other_candidate__fsd50k__val__365538__2796.wav,,
validation,metallic_fragile,FSD50K,val,174080,174080.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__174080__2825.wav,0fa146d7936dfc4e7cbb1190b96f7fd66b7506c3e8e1e4aa6d053c87acefa857,1,0.3480914831161499,thunderstorm,0,thunderstorm,0.3480914831161499,0.020290963351726532,0.10846176743507385,0.20899511873722076,0.13997657597064972,0.17418411374092102,0.3480914831161499,diversity,other_candidate__fsd50k__val__174080__2825.wav,,
validation,metallic_fragile,FSD50K,val,387957,387957.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__387957__2666.wav,7241c3112ea94ab0142dcf2d0bb0ae96ae0adf85047eeeb9ef31580bbf0079c6,9,0.8730044364929199,glass_breaking,3,glass_breaking,0.4886361360549927,0.02026403322815895,0.4886361360549927,0.14004290103912354,0.01840745285153389,0.25639867782592773,0.076250821352005,diversity,other_candidate__fsd50k__val__387957__2666.wav,,
validation,metallic_fragile,FSD50K,val,134885,134885.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__134885__2801.wav,4d9903ce425c401586f1aac9deec645f5a33a66f018b4df60a10ad5d5c59158d,13,0.9239833354949951,glass_breaking,12,glass_breaking,0.7378462553024292,0.008842761628329754,0.7378462553024292,0.12580156326293945,0.009816006757318974,0.05802558362483978,0.05966790392994881,diversity,other_candidate__fsd50k__val__134885__2801.wav,,
validation,metallic_fragile,FSD50K,val,16428,16428.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__16428__2675.wav,a28be00cf4cb37f26a6e78b97c9c48db06134c8cfbda3398cd5956cd64e7d1c6,1,0.38666805624961853,speech,0,speech,0.38666805624961853,0.0389341339468956,0.179888054728508,0.23215657472610474,0.07233764231204987,0.38666805624961853,0.09001553058624268,diversity,other_candidate__fsd50k__val__16428__2675.wav,,
validation,metallic_fragile,FSD50K,val,185145,185145.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__185145__2738.wav,65f2096c1e23f02ec3c5462f87a8fcb3348cea19b2e6a2ef99213ad6f2b58130,13,0.8839346766471863,glass_breaking,9,glass_breaking,0.5431210994720459,0.014594621025025845,0.5431210994720459,0.12387076765298843,0.01275700330734253,0.22602306306362152,0.079633429646492,diversity,other_candidate__fsd50k__val__185145__2738.wav,,
validation,metallic_fragile,FSD50K,val,94267,94267.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__94267__2732.wav,d80812a7636db70929285a8e10e648857ae2d03c5584d5f22c20c1241fc733d4,6,0.966501772403717,glass_breaking,1,glass_breaking,0.46867501735687256,0.057138681411743164,0.46867501735687256,0.05512259900569916,0.11882687360048294,0.07648695260286331,0.2237498164176941,diversity,other_candidate__fsd50k__val__94267__2732.wav,,
validation,metallic_fragile,FSD50K,val,94269,94269.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__94269__2817.wav,aa93419a9432845ec966b4c7b41b3c9fd9cd6ca107e84848a60d77d6a274ff71,7,0.6443008780479431,glass_breaking,0,glass_breaking,0.4028140902519226,0.03759586066007614,0.4028140902519226,0.12971682846546173,0.07045739144086838,0.2547588348388672,0.10465695708990097,diversity,other_candidate__fsd50k__val__94269__2817.wav,,
validation,metallic_fragile,FSD50K,val,167564,167564.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__167564__2795.wav,8ad5d24fb0075084abc249e1d3a16a2b97404756dd75225eee51d5e1a90fd422,1,0.8294544816017151,glass_breaking,0,glass_breaking,0.8294544816017151,0.0006561308400705457,0.8294544816017151,0.08983298391103745,0.027991047129034996,0.04334363341331482,0.008721725083887577,diversity,other_candidate__fsd50k__val__167564__2795.wav,,
validation,human_non_speech,ESC-50,fold_4,172500,4-172500-B-27.wav,brushing_teeth,other_candidate__esc50__fold_4__172500__2959.wav,270f65cfb8606ba1103c8c16f4be1df82740b16102fd32b9d12762b66fadb2dd,6,0.9358643293380737,dog_bark,1,dog_bark,0.34958234429359436,0.34958234429359436,0.21581518650054932,0.05808413028717041,0.041578467935323715,0.2481517642736435,0.08678809553384781,hard_negative,other_candidate__esc50__fold_4__172500__2959.wav,,
validation,human_non_speech,FSD50K,val,392340,392340.wav,Chewing_and_mastication,other_candidate__fsd50k__val__392340__3002.wav,c8907e732939194f1f7c479cce97b8e980520f44a9c8db8c60b0280df90d8cbe,10,0.9716297388076782,glass_breaking,9,glass_breaking,0.5635319948196411,0.02342500165104866,0.5635319948196411,0.04682181403040886,0.004962830804288387,0.18096664547920227,0.18029171228408813,hard_negative,other_candidate__fsd50k__val__392340__3002.wav,,
validation,human_non_speech,FSD50K,val,173596,173596.wav,"Walk_and_footsteps,Run",other_candidate__fsd50k__val__173596__3009.wav,af6f63775e4c7d5ee63d4ddb088ae26fcdb12af7968e4344d4e6e7150a8b584f,12,0.8770222067832947,gunshot_gunfire,4,glass_breaking,0.4616568088531494,0.010161266662180424,0.4616568088531494,0.40527579188346863,0.0056658294051885605,0.07168124616146088,0.04555903375148773,hard_negative,other_candidate__fsd50k__val__173596__3009.wav,,
validation,human_non_speech,FSD50K,val,241721,241721.wav,"Walk_and_footsteps,Car_passing_by,Engine,Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__241721__2968.wav,42e59f2d299fb8f1006183fdae527100512e57406f6c506e9fb2fb56ffb46e15,13,0.9703238606452942,siren,8,siren,0.4867996871471405,0.010634331963956356,0.039786919951438904,0.14047707617282867,0.4867996871471405,0.027409682050347328,0.2948923707008362,hard_negative,other_candidate__fsd50k__val__241721__2968.wav,,
validation,human_non_speech,FSD50K,val,325569,325569.wav,"Cough,Respiratory_sounds",other_candidate__fsd50k__val__325569__2832.wav,8891507a01c6083a1b02b8fa448bf7738ebf0862864d9e73747a988b55539931,5,0.9994025230407715,speech,2,speech,0.9702932238578796,0.020799893885850906,0.0033272099681198597,0.0027010685298591852,0.0013766472693532705,0.9702932238578796,0.0015020293649286032,hard_negative,other_candidate__fsd50k__val__325569__2832.wav,,
validation,human_non_speech,ESC-50,fold_4,194979,4-194979-A-25.wav,footsteps,other_candidate__esc50__fold_4__194979__2992.wav,ef46de922532c82310795bd5bd705a1837eb051b73997cddd0d39c1d8283d8e9,6,0.9742770195007324,thunderstorm,1,thunderstorm,0.7949716448783875,0.007820107974112034,0.04238881170749664,0.08629965782165527,0.011427869088947773,0.057091955095529556,0.7949716448783875,hard_negative,other_candidate__esc50__fold_4__194979__2992.wav,,
validation,human_non_speech,FSD50K,val,265483,265483.wav,Chewing_and_mastication,other_candidate__fsd50k__val__265483__2879.wav,0193c3b0b3d587d68cdbec76a21cec1daabcc2aadb21998ce12c0351bc5fec34,4,0.9033195376396179,dog_bark,1,speech,0.38752901554107666,0.34246641397476196,0.02788463607430458,0.03140784054994583,0.013522183522582054,0.38752901554107666,0.19718989729881287,hard_negative,other_candidate__fsd50k__val__265483__2879.wav,,
validation,human_non_speech,FSD50K,val,19212,19212.wav,"Giggle,Laughter,Human_voice",other_candidate__fsd50k__val__19212__2893.wav,cd39f0fd6302494a485e6b620917e48f7d4429466cf1c4a8fcc61514cf19f6c6,1,0.9628130793571472,speech,0,speech,0.9628130793571472,0.008437702432274818,0.010499713942408562,0.01511585246771574,0.0010964658576995134,0.9628130793571472,0.002037178026512265,diversity,other_candidate__fsd50k__val__19212__2893.wav,,
validation,human_non_speech,ESC-50,fold_4,207116,4-207116-A-23.wav,breathing,other_candidate__esc50__fold_4__207116__2835.wav,968b86fb269eeee6546d2a9f49a113810aefb42909460b975821f5fc025425dd,6,0.47051993012428284,thunderstorm,5,gunshot_gunfire,0.2834506928920746,0.03569604456424713,0.15647445619106293,0.2834506928920746,0.055334825068712234,0.21564120054244995,0.2534027695655823,diversity,other_candidate__esc50__fold_4__207116__2835.wav,,
validation,human_non_speech,FSD50K,val,199567,199567.wav,"Walk_and_footsteps,Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",other_candidate__fsd50k__val__199567__2979.wav,a3c7e1a8371294a66d2ec089a456e66bfa0818c85362fccf819d9e6fd966d3d5,5,0.5322843194007874,glass_breaking,4,glass_breaking,0.2968362867832184,0.06412401795387268,0.2968362867832184,0.13591548800468445,0.13318496942520142,0.13950470089912415,0.2304345816373825,diversity,other_candidate__fsd50k__val__199567__2979.wav,,
validation,human_non_speech,FSD50K,val,413645,413645.wav,Chewing_and_mastication,other_candidate__fsd50k__val__413645__2878.wav,8eb1dd64f4fe8a365f722736be88ba9e6e9847877385acb517d7210f340e9691,13,0.826277494430542,glass_breaking,9,speech,0.3226766288280487,0.08939342945814133,0.2790612578392029,0.0363021157681942,0.003833751194179058,0.3226766288280487,0.26873281598091125,diversity,other_candidate__fsd50k__val__413645__2878.wav,,
validation,human_non_speech,FSD50K,val,342201,342201.wav,Burping_and_eructation,other_candidate__fsd50k__val__342201__3042.wav,9e602ccb1be1f2242f05a48485e5c20b327257b6de0b2f64e14ea3b2c6628555,1,0.8955885171890259,speech,0,speech,0.8955885171890259,0.045124854892492294,0.007567724213004112,0.01050497218966484,0.040451936423778534,0.8955885171890259,0.000762004463467747,diversity,other_candidate__fsd50k__val__342201__3042.wav,,
validation,human_non_speech,FSD50K,val,379297,379297.wav,"Walk_and_footsteps,Run",other_candidate__fsd50k__val__379297__2991.wav,9c6ab55ef97dd2ea1be3aa932496497de8f1f996087e8d54de564958f7b59f08,13,0.8270900845527649,thunderstorm,4,thunderstorm,0.4507357180118561,0.018082983791828156,0.26913926005363464,0.154414564371109,0.01229043398052454,0.09533699601888657,0.4507357180118561,diversity,other_candidate__fsd50k__val__379297__2991.wav,,
validation,human_non_speech,FSD50K,val,254884,254884.wav,"Sneeze,Respiratory_sounds",other_candidate__fsd50k__val__254884__2957.wav,3ce20ac7d37771fc1c28b8879488e3888398f95ece3d3708520095ebadccc767,4,0.7624226212501526,speech,1,speech,0.4407885670661926,0.08558561652898788,0.17872437834739685,0.12739168107509613,0.0031868694350123405,0.4407885670661926,0.1643228828907013,diversity,other_candidate__fsd50k__val__254884__2957.wav,,
validation,human_non_speech,ESC-50,fold_4,185619,4-185619-A-21.wav,sneezing,other_candidate__esc50__fold_4__185619__2894.wav,3c07f7c7150ca66a8f690bfc56ccbcdab63d94b870c2e0e9c6ec150f56316c91,3,0.9180764555931091,speech,2,speech,0.7968997955322266,0.12069928646087646,0.025183288380503654,0.0137540427967906,0.00407128082588315,0.7968997955322266,0.0393923781812191,diversity,other_candidate__esc50__fold_4__185619__2894.wav,,
validation,animal_non_target,FSD50K,val,17909,17909.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__17909__3138.wav,41ab54871ef71c2e98f6212b1e75b8c4bd1e5417efcbdd87bd57905371c7a9c6,13,0.9916852712631226,dog_bark,7,dog_bark,0.8055925965309143,0.8055925965309143,0.006533982697874308,0.0039361449889838696,0.006930687464773655,0.1732097566127777,0.0037968517281115055,hard_negative,other_candidate__fsd50k__val__17909__3138.wav,,
validation,animal_non_target,FSD50K,val,157398,157398.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__157398__3195.wav,2e02a89d523275c23f8cb8f20a5ce2553fd474a5de091f65a17d66a6b5d6b621,13,0.9942799806594849,glass_breaking,3,glass_breaking,0.9060662984848022,0.005399199202656746,0.9060662984848022,0.017681758850812912,0.05178304761648178,0.008832037448883057,0.010237605310976505,hard_negative,other_candidate__fsd50k__val__157398__3195.wav,,
validation,animal_non_target,FSD50K,val,32679,32679.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other_candidate__fsd50k__val__32679__3112.wav,be8b2c2cfabcf90d8a8c1fb8f6bd7934eb2d31ab875d1363ee8800a995488c44,13,0.9519999027252197,gunshot_gunfire,8,gunshot_gunfire,0.7252534627914429,0.002117799362167716,0.17219246923923492,0.7252534627914429,0.0016222060658037663,0.04731166362762451,0.051502425223588943,hard_negative,other_candidate__fsd50k__val__32679__3112.wav,,
validation,animal_non_target,FSD50K,val,345761,345761.wav,"Chirp_and_tweet,Car_passing_by,Engine,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__345761__3118.wav,06292606a61ad6ba4645c194de3f51150090fb3906a6955db67eb9d4972d53b5,13,0.9936989545822144,siren,11,siren,0.7303225994110107,0.0036448128521442413,0.07902704924345016,0.028958503156900406,0.7303225994110107,0.022527435794472694,0.1355196088552475,hard_negative,other_candidate__fsd50k__val__345761__3118.wav,,
