dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm
validation,domestic_mechanical,ESC-50,fold_4,181708,4-181708-A-32.wav,keyboard_typing,other_candidate__esc50__fold_4__181708__1706.wav,d136197cac1ecfea55c9d3faaad31f6b740132ba9f0e05b435ee33daa2eef3ff,6,0.9252317547798157,gunshot_gunfire,3,gunshot_gunfire,0.7480013966560364,0.0031442882027477026,0.06185036897659302,0.7480013966560364,0.005141388159245253,0.061419252306222916,0.12044324725866318
validation,domestic_mechanical,FSD50K,val,131591,131591.wav,"Accelerating_and_revving_and_vroom,Engine",other_candidate__fsd50k__val__131591__1707.wav,fc0c0e4a7505b2290ee44fb2d64cd860168c4debdd951733f53ff895479b30f3,12,0.8996049165725708,thunderstorm,5,thunderstorm,0.33735349774360657,0.007631656248122454,0.27857714891433716,0.23401744663715363,0.021235940977931023,0.12118428945541382,0.33735349774360657
validation,domestic_mechanical,ESC-50,fold_4,255371,4-255371-A-47.wav,airplane,other_candidate__esc50__fold_4__255371__1708.wav,ea0643345642e6de194823855bbd7f1692a939bb45c16b48ab81ae0a670f4911,6,0.6552259922027588,siren,0,siren,0.4347383677959442,0.012260238640010357,0.005847671534866095,0.08610358834266663,0.4347383677959442,0.11528704315423965,0.34576311707496643
validation,domestic_mechanical,ESC-50,fold_4,172734,4-172734-A-36.wav,vacuum_cleaner,other_candidate__esc50__fold_4__172734__1709.wav,011ed0542de4d6069f22eb60442db8247126bc1eb0681e39cb85f25b6ba6c301,6,0.9726901054382324,siren,5,siren,0.459884911775589,0.0011507290182635188,0.04014108330011368,0.35760319232940674,0.459884911775589,0.05275256931781769,0.08846750855445862
validation,domestic_mechanical,FSD50K,val,277330,277330.wav,"Motorcycle,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__277330__1710.wav,bde4d49ba729cbdca30fef12d182192f4f69eefc94abb4ab5cb30a08329bb82d,13,0.7439865469932556,siren,6,siren,0.3296869695186615,0.026549873873591423,0.04676132649183273,0.10956324636936188,0.3296869695186615,0.21394406259059906,0.27349454164505005
validation,domestic_mechanical,ESC-50,fold_4,172180,4-172180-A-32.wav,keyboard_typing,other_candidate__esc50__fold_4__172180__1711.wav,38cb4fdd3c362dddfec350f850a246b3289ae59f9d41ad7ddcd23a069232353c,6,0.7037999629974365,speech,2,gunshot_gunfire,0.2706775963306427,0.023303253576159477,0.15236926078796387,0.2706775963306427,0.02302379719913006,0.27065935730934143,0.2599667012691498
validation,domestic_mechanical,FSD50K,val,376994,376994.wav,"Traffic_noise_and_roadway_noise,Vehicle,Motor_vehicle_(road)",other_candidate__fsd50k__val__376994__1712.wav,818138245a6695eab1560e50678a1dfc77c057ff898a0e5cf9205e70d564fc91,13,0.7242745161056519,thunderstorm,9,thunderstorm,0.4895036518573761,0.01566232368350029,0.04152413457632065,0.07342313230037689,0.2987569272518158,0.08112987130880356,0.4895036518573761
validation,domestic_mechanical,FSD50K,val,326232,326232.wav,"Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__326232__1713.wav,25e2ed06b07b29cb7ad528686efb8cf3f806c4f24162346814a7f50ed6be0b9b,4,0.8774800896644592,glass_breaking,0,glass_breaking,0.6378642916679382,0.01494883093982935,0.6378642916679382,0.08236734569072723,0.007197116501629353,0.11636537313461304,0.14125704765319824
validation,domestic_mechanical,FSD50K,val,370898,370898.wav,"Idling,Engine",other_candidate__fsd50k__val__370898__1714.wav,79e646f56017b29b9c37f76f2d1a67599074618358ab64120cde914d190650f9,13,0.7998442649841309,glass_breaking,1,siren,0.36584964394569397,0.02495633438229561,0.23002806305885315,0.10831611603498459,0.36584964394569397,0.09491665661334991,0.17593318223953247
validation,domestic_mechanical,FSD50K,val,233018,233018.wav,"Printer,Mechanisms",other_candidate__fsd50k__val__233018__1715.wav,194b03707660681706491ca9390e5b19ff676c008d8237c6c88e63e77079c66a,13,0.6540018916130066,glass_breaking,1,glass_breaking,0.43651434779167175,0.04651977866888046,0.43651434779167175,0.12764869630336761,0.02384132891893387,0.1722729206085205,0.1932028830051422
validation,domestic_mechanical,FSD50K,val,414916,414916.wav,"Boat_and_Water_vehicle,Vehicle",other_candidate__fsd50k__val__414916__1716.wav,0270c1eccebbc75f2e68ec311cce4f9defb7adb33377910fbdec69e7175193cc,13,0.9077919125556946,thunderstorm,5,thunderstorm,0.7831428050994873,0.015388109721243382,0.016259847208857536,0.03720448911190033,0.09162341803312302,0.05638137832283974,0.7831428050994873
validation,domestic_mechanical,FSD50K,val,253580,253580.wav,"Boat_and_Water_vehicle,Vehicle",other_candidate__fsd50k__val__253580__1717.wav,853b0d080736242297b45dfa5d216f22f2668b317d374e4652497f10b5cbdf71,9,0.8649469017982483,dog_bark,4,dog_bark,0.2869251072406769,0.2869251072406769,0.03790461644530296,0.12627215683460236,0.27015992999076843,0.19875295460224152,0.07998529821634293
validation,domestic_mechanical,FSD50K,val,401550,401550.wav,"Idling,Engine",other_candidate__fsd50k__val__401550__1718.wav,d3d41d407a6d28cea55343924c6f60d0951a7ad9a093de1ffe97f34edb4401e4,3,0.7381754517555237,thunderstorm,2,thunderstorm,0.6977145671844482,0.010733559727668762,0.03561536595225334,0.07153340429067612,0.09566625207662582,0.08873680979013443,0.6977145671844482
validation,domestic_mechanical,FSD50K,val,353609,353609.wav,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__353609__1719.wav,09ef24b1c418bed924923431ae85be71d0d95eb25fb7228c8c8d996185d1028f,13,0.8487308025360107,thunderstorm,12,thunderstorm,0.44886764883995056,0.0033120790030807257,0.20807279646396637,0.24009712040424347,0.007730418816208839,0.09191986173391342,0.44886764883995056
validation,domestic_mechanical,ESC-50,fold_4,128659,4-128659-A-33.wav,door_wood_creaks,other_candidate__esc50__fold_4__128659__1720.wav,27d3a2001cf9323b69ee247d3c527e69ab2c9a19fcbd1fcbe5b60886c4352040,6,0.8798686861991882,glass_breaking,4,glass_breaking,0.31013181805610657,0.008241291157901287,0.31013181805610657,0.21034274995326996,0.2801697850227356,0.1103554368019104,0.08075887709856033
validation,domestic_mechanical,FSD50K,val,434145,434145.wav,"Tick,Whoosh_and_swoosh_and_swish,Fire",other_candidate__fsd50k__val__434145__1721.wav,c6ec4844a8ce7a8358dbb4e4e3a3211d3c68f312d71675b376daea2bf3957474,8,0.8234979510307312,glass_breaking,3,glass_breaking,0.43360254168510437,0.03795154392719269,0.43360254168510437,0.16208989918231964,0.014945589005947113,0.1986224353313446,0.152787983417511
validation,domestic_mechanical,ESC-50,fold_4,161100,4-161100-A-47.wav,airplane,other_candidate__esc50__fold_4__161100__1722.wav,10b80a4efdd21a7e91034be5610968ae72423adbbbaa22d120e09824ff74944d,6,0.6280364990234375,siren,4,siren,0.4133385717868805,0.008053199388086796,0.02007424831390381,0.32607823610305786,0.4133385717868805,0.07156869024038315,0.16088707745075226
validation,domestic_mechanical,FSD50K,val,90720,90720.wav,"Boat_and_Water_vehicle,Vehicle",other_candidate__fsd50k__val__90720__1723.wav,677e60b65642bb5069ecbe8aa7f44f835a3b029ac157e2f257b123b33ca6bb40,13,0.8664954900741577,thunderstorm,0,thunderstorm,0.5534260869026184,0.019722722470760345,0.09180821478366852,0.12315097451210022,0.1649453341960907,0.04694661125540733,0.5534260869026184
validation,domestic_mechanical,FSD50K,val,241756,241756.wav,"Engine_starting,Motor_vehicle_(road),Vehicle,Engine",other_candidate__fsd50k__val__241756__1724.wav,3abec3674665a36483c419e3961dcead7d4e7a528dd5c5d3e2f69bf192f918ba,4,0.4720808267593384,glass_breaking,0,thunderstorm,0.2977295219898224,0.013623291626572609,0.20808103680610657,0.18977737426757812,0.11044928431510925,0.1803395003080368,0.2977295219898224
validation,domestic_mechanical,FSD50K,val,391893,391893.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__391893__1725.wav,301eb97fd083e95c394fada1e7c8df013fb29f453eaaf99203f7bacf7a6b49f9,6,0.9825077652931213,speech,1,speech,0.8006014823913574,0.003983412403613329,0.007201742846518755,0.007670735474675894,0.013434886932373047,0.8006014823913574,0.16710776090621948
validation,domestic_mechanical,FSD50K,val,136418,136418.wav,"Bus,Accelerating_and_revving_and_vroom,Motor_vehicle_(road),Vehicle,Engine",other_candidate__fsd50k__val__136418__1726.wav,b6a6165e321a9258beaceb23886e6982e94f111d0ac306c5ff27ba9081358aa5,13,0.7885608673095703,thunderstorm,5,thunderstorm,0.5280240774154663,0.03734220936894417,0.08120737969875336,0.07812131941318512,0.1752004474401474,0.10010465979576111,0.5280240774154663
validation,domestic_mechanical,ESC-50,fold_4,251959,4-251959-A-47.wav,airplane,other_candidate__esc50__fold_4__251959__1727.wav,a008167674520b58ef43718cedfcb2d758e754d5e4ef351651800a78c5a78f06,6,0.9481541514396667,siren,0,siren,0.8173604607582092,0.002398028736934066,0.013713672757148743,0.08912664651870728,0.8173604607582092,0.021665366366505623,0.05573586747050285
validation,domestic_mechanical,FSD50K,val,410472,410472.wav,"Skateboard,Vehicle",other_candidate__fsd50k__val__410472__1728.wav,fb72c386899744e8e82c32ad9323f9a51d22152206211b69afabbfa8641c8bf4,13,0.6863350868225098,glass_breaking,0,thunderstorm,0.2522173225879669,0.030159583315253258,0.21452437341213226,0.1814848780632019,0.1760266125202179,0.14558717608451843,0.2522173225879669
validation,domestic_mechanical,FSD50K,val,263395,263395.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__263395__1729.wav,a66e267a654e1e6895a9489acbff3f7fc86ea8980daf3ec0c365eebf3fbca419,13,0.9336740970611572,siren,9,siren,0.7894666194915771,0.007613155525177717,0.10157869756221771,0.017726818099617958,0.7894666194915771,0.0758884847164154,0.007726133801043034
validation,domestic_mechanical,FSD50K,val,175438,175438.wav,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__175438__1730.wav,77bff588f0137d52f9c2c5b593d404707e1db78d481e9c4ca0eaa45f15c9b154,13,0.9153315424919128,glass_breaking,7,glass_breaking,0.6098423004150391,0.033721402287483215,0.6098423004150391,0.060249559581279755,0.07023688405752182,0.05522394925355911,0.17072592675685883
validation,domestic_mechanical,FSD50K,val,429017,429017.wav,"Subway_and_metro_and_underground,Rail_transport,Vehicle",other_candidate__fsd50k__val__429017__1731.wav,42388bb97ebd43ddb313315bd389c7256198d2c17aa159242cb360410704e658,2,0.9937825798988342,siren,1,siren,0.9794906377792358,0.0034517908934503794,0.00033100839937105775,0.007481848821043968,0.9794906377792358,0.0066381944343447685,0.0026064806152135134
validation,domestic_mechanical,FSD50K,val,169581,169581.wav,"Subway_and_metro_and_underground,Door,Domestic_sounds_and_home_sounds,Rail_transport,Vehicle",other_candidate__fsd50k__val__169581__1732.wav,868632ea05b453b176b06d0aba859d73a44689b59de51987115b24ccf0afde4b,3,0.6595631241798401,glass_breaking,1,gunshot_gunfire,0.2843819558620453,0.003367256373167038,0.2647627294063568,0.2843819558620453,0.18924231827259064,0.05097488686442375,0.20727086067199707
validation,domestic_mechanical,FSD50K,val,364838,364838.wav,"Engine,Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__364838__1733.wav,d8bc5bf6e2bdd414e89c2aaa6fd4b7b6fc818428e27528720f573d68196ebfb1,5,0.46744316816329956,siren,0,siren,0.4001273512840271,0.002714762696996331,0.08112048357725143,0.20336034893989563,0.4001273512840271,0.09775238484144211,0.2149246633052826
validation,domestic_mechanical,FSD50K,val,401331,401331.wav,"Engine_starting,Engine",other_candidate__fsd50k__val__401331__1734.wav,1571e0a5123c4065f927e9fb97fbfb88fffc305c6c4ed7bfee73b4d4192bb7b7,13,0.6619462370872498,thunderstorm,5,thunderstorm,0.34335407614707947,0.06450583040714264,0.09909962862730026,0.16102705895900726,0.1480094939470291,0.18400390446186066,0.34335407614707947
validation,domestic_mechanical,FSD50K,val,61028,61028.wav,"Subway_and_metro_and_underground,Rail_transport,Vehicle",other_candidate__fsd50k__val__61028__1735.wav,43913a587d3e3113509833205b160ba6dcffc5336cf7cb5b029c747e27d64395,13,0.7495687007904053,speech,4,thunderstorm,0.4265155494213104,0.02279655821621418,0.006904639769345522,0.05123445764183998,0.17883679270744324,0.3137120008468628,0.4265155494213104
validation,domestic_mechanical,FSD50K,val,367085,367085.wav,"Typewriter,Typing,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__367085__1736.wav,3f5c74db6fceefcf724266f605a50e89444fb4e1e9631c4bfc72678be516e096,1,0.7477114796638489,glass_breaking,0,glass_breaking,0.7477114796638489,0.006318163126707077,0.7477114796638489,0.15045656263828278,0.013094872236251831,0.0562499463558197,0.026168935000896454
validation,domestic_mechanical,FSD50K,val,34855,34855.wav,"Tick-tock,Clock,Mechanisms",other_candidate__fsd50k__val__34855__1737.wav,47706a199fe4acc8a7e905b284e2f012d6c8cb10ad5b1e9d9d6a1056893542dc,3,0.7751075029373169,glass_breaking,2,glass_breaking,0.677287757396698,0.0006317207007668912,0.677287757396698,0.27467676997184753,0.0043623922392725945,0.010650320909917355,0.03239107504487038
validation,domestic_mechanical,FSD50K,val,316750,316750.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__316750__1738.wav,14f42aa950915c5e09dc48d12fb475ea90b95f7e697d1783e7882a3e9beea7ac,13,0.9024484157562256,siren,3,siren,0.5294021964073181,0.005908533465117216,0.13653065264225006,0.10893232375383377,0.5294021964073181,0.1717909723520279,0.047435369342565536
validation,domestic_mechanical,FSD50K,val,402074,402074.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__402074__1739.wav,20eee21f75fd8af908ed10eadab3b61067f2264a0320c03a9e0cd99e40df3317,7,0.7421736717224121,thunderstorm,6,thunderstorm,0.40581241250038147,0.0032264026813209057,0.08118224143981934,0.23039938509464264,0.24271681904792786,0.03666272386908531,0.40581241250038147
validation,domestic_mechanical,FSD50K,val,370318,370318.wav,"Engine,Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__370318__1740.wav,dbbcdf2b5da7c53021692eba8724cfaab4ad6ffb0e545395d89132a0c134dcee,13,0.9404017925262451,siren,10,siren,0.6556095480918884,0.006971295457333326,0.03824126347899437,0.14669930934906006,0.6556095480918884,0.08105356246232986,0.0714249536395073
validation,domestic_mechanical,ESC-50,fold_4,186962,4-186962-A-44.wav,engine,other_candidate__esc50__fold_4__186962__1741.wav,b6d8887b6913589f56e4d2376a707c82d5c4c80789fc49065461a56899fc82e7,6,0.8350002765655518,gunshot_gunfire,4,gunshot_gunfire,0.621494710445404,0.000912524585146457,0.17708897590637207,0.621494710445404,0.07055464386940002,0.0207668449729681,0.10918230563402176
validation,domestic_mechanical,FSD50K,val,398121,398121.wav,"Motorcycle,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__398121__1742.wav,e48a57ce58e8f01f3750f38d14798553f16ff35ba812085c9aac32221e4d98d9,13,0.7407002449035645,thunderstorm,8,thunderstorm,0.5389270186424255,0.015612540766596794,0.013126145116984844,0.11215158551931381,0.2406388819217682,0.07954387366771698,0.5389270186424255
validation,domestic_mechanical,FSD50K,val,321232,321232.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__321232__1743.wav,7ff8bde76eb32582262727bae67c4f95b1e9ed6c46107029a9c341db6d6b0bb4,3,0.7682580947875977,siren,1,siren,0.34252870082855225,0.00973955076187849,0.2008851319551468,0.20284128189086914,0.34252870082855225,0.06943491101264954,0.17457042634487152
validation,domestic_mechanical,ESC-50,fold_4,145006,4-145006-A-18.wav,toilet_flush,other_candidate__esc50__fold_4__145006__1744.wav,44fe13225fe186090e57c8aa7b9638186143d400b32edabda7e92ea6dc3284d6,6,0.8123937249183655,speech,1,speech,0.37308716773986816,0.021994488313794136,0.24821873009204865,0.14322057366371155,0.11872861534357071,0.37308716773986816,0.09475042670965195
validation,domestic_mechanical,FSD50K,val,75072,75072.wav,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__75072__1745.wav,64c1d7ca467fad6ab5f702e6cf8d29f754a2a10e12808403a2bc5bc65d2e55a8,13,0.9900670051574707,gunshot_gunfire,8,gunshot_gunfire,0.7771180868148804,0.0043085552752017975,0.05855826288461685,0.7771180868148804,0.002812942722812295,0.1004229485988617,0.0567791722714901
validation,domestic_mechanical,ESC-50,fold_4,126046,4-126046-A-18.wav,toilet_flush,other_candidate__esc50__fold_4__126046__1746.wav,013b9897691c5b524bc4a8c3e6bd8c88a375dd3547bc0029f0ac5f53c7734f05,6,0.7760841250419617,speech,2,speech,0.5634331703186035,0.0021935433614999056,0.2986728549003601,0.1008789911866188,0.01949678733944893,0.5634331703186035,0.015324628911912441
validation,domestic_mechanical,FSD50K,val,218162,218162.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__218162__1747.wav,2abeb35414747f604b7b74a9f11ebce55a19eb6e342f3c9094413eadab1fe3a6,13,0.7638025879859924,siren,9,siren,0.3282572031021118,0.025840159505605698,0.12188649922609329,0.07649822533130646,0.3282572031021118,0.15259286761283875,0.2949250638484955
validation,domestic_mechanical,FSD50K,val,325821,325821.wav,"Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",other_candidate__fsd50k__val__325821__1748.wav,8706355ac77a98030a7b25392139e8c1f10c82b2895be7d7a825762e01f6d4c4,10,0.8689979314804077,glass_breaking,3,thunderstorm,0.4494764804840088,0.046877775341272354,0.26569533348083496,0.06080014631152153,0.04908202588558197,0.1280682384967804,0.4494764804840088
validation,domestic_mechanical,FSD50K,val,353955,353955.wav,"Skateboard,Vehicle",other_candidate__fsd50k__val__353955__1749.wav,c0a63e9fc8e16b3d278ca0d96fbc910c2ad958c8a9400c7b15bf6542aef479d0,13,0.939958393573761,thunderstorm,5,gunshot_gunfire,0.37568598985671997,0.017295099794864655,0.21518927812576294,0.37568598985671997,0.023887861520051956,0.08190345764160156,0.28603827953338623
validation,domestic_mechanical,FSD50K,val,325585,325585.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__325585__1750.wav,9636edbff07a408e22d0deb20ae5de2f1550f4dc15b8609f1e77b19d6b6fe4b3,2,0.5564635396003723,thunderstorm,0,thunderstorm,0.550183892250061,0.03281886875629425,0.16014856100082397,0.10768002271652222,0.05772556737065315,0.09144306182861328,0.550183892250061
validation,domestic_mechanical,FSD50K,val,195167,195167.wav,"Motorcycle,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__195167__1751.wav,491068ce4a3bd277f56877a269dc7ffe74d27d6e46311bc01121c5f11efc3ffe,13,0.8779144883155823,thunderstorm,2,thunderstorm,0.4101162552833557,0.015337283723056316,0.028226174414157867,0.13628071546554565,0.2714085876941681,0.1386309713125229,0.4101162552833557
validation,domestic_mechanical,FSD50K,val,42096,42096.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__42096__1752.wav,9f09b47752015309c154bc90e8daf25d1d336ec333642c48d3fa6ce475f4c84a,13,0.8907018899917603,glass_breaking,4,thunderstorm,0.2706012427806854,0.028046462684869766,0.20809318125247955,0.08716912567615509,0.208409383893013,0.19768060743808746,0.2706012427806854
validation,domestic_mechanical,FSD50K,val,372002,372002.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__372002__1753.wav,6dbc897b535af9e9703d88c2607948cbadadbd57be07ec7d7c5e5238f3a0fb53,13,0.9989789724349976,speech,12,speech,0.9784478545188904,0.009249157272279263,0.004204903729259968,0.002034128177911043,0.005076833069324493,0.9784478545188904,0.0009871094953268766
validation,domestic_mechanical,FSD50K,val,429939,429939.wav,"Subway_and_metro_and_underground,Rail_transport,Vehicle",other_candidate__fsd50k__val__429939__1754.wav,fd5529a1c84dcf4650d9cbff4ba451915cb3c492872425e15cdba07f5140eb84,13,0.9296087622642517,speech,2,speech,0.49862098693847656,0.03372009098529816,0.02481268160045147,0.08098232746124268,0.17515641450881958,0.49862098693847656,0.18670746684074402
validation,domestic_mechanical,FSD50K,val,176146,176146.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__176146__1755.wav,fd9ead835f14adc3772e94d9eabdc4390be5f2b502be585eefaebdb2be59e501,1,0.5577629804611206,gunshot_gunfire,0,gunshot_gunfire,0.5577629804611206,0.00941870640963316,0.007036992814391851,0.5577629804611206,0.02258414961397648,0.21626496315002441,0.18693217635154724
validation,domestic_mechanical,FSD50K,val,342989,342989.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__342989__1756.wav,19b1a73e1de9a93d308f485401ac3e978af31cfb81a87972890f3ea502b266e3,13,0.8930667638778687,siren,5,siren,0.47600844502449036,0.005451213102787733,0.06239662691950798,0.16409021615982056,0.47600844502449036,0.12468994408845901,0.16736353933811188
validation,domestic_mechanical,ESC-50,fold_4,165606,4-165606-A-45.wav,train,other_candidate__esc50__fold_4__165606__1757.wav,8db18f72cf0a09b40b78b62146a946235bcf4be656de7e5594615a90f51c969e,6,0.6482225656509399,siren,3,siren,0.3287380337715149,0.011273541487753391,0.044807907193899155,0.15373818576335907,0.3287380337715149,0.274080365896225,0.1873619705438614
validation,domestic_mechanical,FSD50K,val,343686,343686.wav,"Motorcycle,Accelerating_and_revving_and_vroom,Motor_vehicle_(road),Vehicle,Engine",other_candidate__fsd50k__val__343686__1758.wav,8bdbb95d73d327078804b1dac86be8d5cfa0060f7c942f398df772190e82fbff,13,0.780035138130188,siren,10,siren,0.4017907381057739,0.005041761323809624,0.06359799206256866,0.20798756182193756,0.4017907381057739,0.10211251676082611,0.21946944296360016
validation,domestic_mechanical,FSD50K,val,53806,53806.wav,"Race_car_and_auto_racing,Car,Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__53806__1759.wav,210cbb1b74410a19b55d2f57a3f4ed957eee8071a8997aac4e2096fc45deaefb,13,0.9425698518753052,siren,4,siren,0.6384229063987732,0.033979300409555435,0.023415453732013702,0.07418818026781082,0.6384229063987732,0.14872363209724426,0.08127056062221527
validation,domestic_mechanical,FSD50K,val,368794,368794.wav,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__368794__1760.wav,6ac30ba3fb5495831088f2c62117b78ebedcb7f16aed56bfe3fa237e223c2c85,13,0.6715845465660095,gunshot_gunfire,3,speech,0.33349961042404175,0.012841315940022469,0.25193554162979126,0.3239035904407501,0.007767851930111647,0.33349961042404175,0.07005207985639572
validation,domestic_mechanical,FSD50K,val,326412,326412.wav,"Tick-tock,Clock,Mechanisms",other_candidate__fsd50k__val__326412__1761.wav,da3f37fad57e2ff1f0c1f5b67523543ae65770af067c1b2c6344d38f6e8bffbd,13,0.5710746645927429,glass_breaking,3,glass_breaking,0.3835758566856384,0.04956728592514992,0.3835758566856384,0.10385866463184357,0.16180060803890228,0.2317509949207306,0.06944654881954193
validation,domestic_mechanical,FSD50K,val,166698,166698.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__166698__1762.wav,ee7126c2d62467b693fa78da3792b8c0f1a5b6bd3d4a15e72f52ae6f83723839,13,0.895138144493103,siren,4,glass_breaking,0.2841587960720062,0.03246364742517471,0.2841587960720062,0.09288454800844193,0.10585202276706696,0.27850624918937683,0.20613472163677216
validation,domestic_mechanical,FSD50K,val,28085,28085.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__28085__1763.wav,ab9b62289f47161c4ff7661df1b65d61f23130f972cc92f1e00cef2999e822c8,2,0.30543258786201477,speech,1,thunderstorm,0.27955877780914307,0.12367486208677292,0.23638752102851868,0.10394681245088577,0.026920292526483536,0.2295117825269699,0.27955877780914307
validation,domestic_mechanical,FSD50K,val,401552,401552.wav,"Idling,Engine",other_candidate__fsd50k__val__401552__1764.wav,e0489d7e58896e695f7101e534005a2d60b798f297d59687f3845ce03dc3612c,3,0.5114749670028687,thunderstorm,2,thunderstorm,0.3578607141971588,0.0021882392466068268,0.030075982213020325,0.28171440958976746,0.25974103808403015,0.06841965019702911,0.3578607141971588
validation,domestic_mechanical,FSD50K,val,182324,182324.wav,"Sliding_door,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__182324__1765.wav,ea070bc9c6f396708027cb7f2bc8d91807dae63e5ba0e41df98d5ac0f1a563de,2,0.47824954986572266,glass_breaking,0,glass_breaking,0.29061225056648254,0.0066216192208230495,0.29061225056648254,0.28168922662734985,0.09674245119094849,0.10733824223279953,0.21699616312980652
validation,domestic_mechanical,ESC-50,fold_4,198965,4-198965-A-38.wav,clock_tick,other_candidate__esc50__fold_4__198965__1766.wav,0beb5ea6f39bbd91bcca7e433ba2b96f0dbcfb8f5f8b988ee98a3370a7be795d,6,0.7224749326705933,glass_breaking,3,glass_breaking,0.427371621131897,0.012012101709842682,0.427371621131897,0.21702031791210175,0.1256129890680313,0.14736510813236237,0.07061793655157089
validation,domestic_mechanical,ESC-50,fold_4,161103,4-161103-A-47.wav,airplane,other_candidate__esc50__fold_4__161103__1767.wav,faf8973d7984be8b6c04160ca191ec85a75e8c0e0989e66a6f9842fb9ae87d73,6,0.773425817489624,gunshot_gunfire,3,siren,0.3736250400543213,0.0018976293504238129,0.003963608760386705,0.368238240480423,0.3736250400543213,0.02689352072775364,0.22538195550441742
validation,domestic_mechanical,FSD50K,val,23722,23722.wav,"Boat_and_Water_vehicle,Vehicle",other_candidate__fsd50k__val__23722__1768.wav,2cbf2e794ac5f827bb0db17d4499085687c5177db474b5a7d334c0e0e8019381,13,0.9829577803611755,siren,9,siren,0.8156747221946716,0.01897324249148369,0.006809285841882229,0.016735218465328217,0.8156747221946716,0.08830031007528305,0.053507301956415176
validation,domestic_mechanical,FSD50K,val,263396,263396.wav,"Train,Rail_transport,Vehicle",other_candidate__fsd50k__val__263396__1769.wav,45a79f58459ff0e6e6493d4d7f447436bcfcae2323903a53f8f319cfe1838ae8,13,0.994239091873169,siren,1,siren,0.8868241906166077,0.0008064616122283041,0.028207600116729736,0.03973568230867386,0.8868241906166077,0.028614042326807976,0.01581203006207943
validation,domestic_mechanical,FSD50K,val,332850,332850.wav,"Motor_vehicle_(road),Vehicle",other_candidate__fsd50k__val__332850__1770.wav,78caf1dcf08c58a5b7eab62498c132271154b995e8126babc2d44bdb3f5fc5c0,13,0.5200798511505127,thunderstorm,10,siren,0.3124009370803833,0.008434196934103966,0.10975556820631027,0.1818508505821228,0.3124009370803833,0.08492422103881836,0.30263420939445496
validation,domestic_mechanical,ESC-50,fold_4,172733,4-172733-A-36.wav,vacuum_cleaner,other_candidate__esc50__fold_4__172733__1771.wav,cb2683c4942cb7e1d85e0d3ff62ab29e47a035b2d78808f5341302914867a0d7,6,0.5930508375167847,gunshot_gunfire,0,gunshot_gunfire,0.4366898834705353,0.0028162042144685984,0.0631069615483284,0.4366898834705353,0.2330305576324463,0.07857874780893326,0.1857776790857315
validation,domestic_mechanical,FSD50K,val,419477,419477.wav,"Subway_and_metro_and_underground,Rail_transport,Vehicle",other_candidate__fsd50k__val__419477__1772.wav,e1d0816af7566bbb484210173d6a9c115f27eacf3d5f4f55947ac47dbc588daa,13,0.9972562193870544,speech,10,speech,0.7504323720932007,0.014192094095051289,0.052692193537950516,0.032681792974472046,0.12087956815958023,0.7504323720932007,0.02912198193371296
